year,quarter,quarter_start_date,quarter_end_date,permno,ticker,cusip,comnam,dollar_vol
2009,2,2009-04-01,2009-06-30,76841,BIIB,09062X10,BIOGEN IDEC INC,39473283.84
2009,2,2009-04-01,2009-06-30,40539,TJX,87254010,T J X COMPANIES INC NEW,39115485.6
2009,2,2009-04-01,2009-06-30,89533,WYNN,98313410,WYNN RESORTS LTD,38098292.96
2009,2,2009-04-01,2009-06-30,57665,NKE,65410610,NIKE INC,37653836.22
2009,2,2009-04-01,2009-06-30,10324,GENZ,37291710,GENZYME CORP,37358838.26
2009,2,2009-04-01,2009-06-30,76201,XLNX,98391910,XILINX INC,37354283.96
2009,2,2009-04-01,2009-06-30,79323,ALL,02000210,ALLSTATE CORP,36805967.92
2009,2,2009-04-01,2009-06-30,21776,EXC,30161N10,EXELON CORP,36545200.86
2009,2,2009-04-01,2009-06-30,17144,GIS,37033410,GENERAL MILLS INC,36476067.79
2009,2,2009-04-01,2009-06-30,59010,GPS,36476010,GAP INC,36137897.04
2009,2,2009-04-01,2009-06-30,75034,BHI,05722G10,BAKER HUGHES INC,36106370.52
2009,2,2009-04-01,2009-06-30,77768,PX,74005P10,PRAXAIR INC,36086842.53
2009,2,2009-04-01,2009-06-30,49015,LNC,53418710,LINCOLN NATIONAL CORP,35534315.84
2009,2,2009-04-01,2009-06-30,89813,MHS,58405U10,MEDCO HEALTH SOLUTIONS INC,35445954.7
2009,2,2009-04-01,2009-06-30,76605,AZO,05333210,AUTOZONE INC,35191318.61
2009,2,2009-04-01,2009-06-30,61735,AOC,G0403H10,AON CORP,35151376.2
2009,2,2009-04-01,2009-06-30,86783,PCLN,09857L10,PRICELINE COM INC,35028033.11
2009,2,2009-04-01,2009-06-30,49680,DHR,23585110,DANAHER CORP,34915153.32
2009,2,2009-04-01,2009-06-30,37584,BEN,35461310,FRANKLIN RESOURCES INC,34516903.68
2009,2,2009-04-01,2009-06-30,46886,KLAC,48248010,K L A TENCOR CORP,34485979.64
2009,2,2009-04-01,2009-06-30,75828,ERTS,28551210,ELECTRONIC ARTS INC,34408268.4
2009,2,2009-04-01,2009-06-30,82298,DO,25271C10,DIAMOND OFFSHORE DRILLING INC,34398080.86
2009,2,2009-04-01,2009-06-30,91461,WU,95980210,WESTERN UNION CO,33997073.0
2009,2,2009-04-01,2009-06-30,17279,LO,54414710,LORILLARD INC,33378914.29
2009,2,2009-04-01,2009-06-30,66800,AIG,02687478,AMERICAN INTERNATIONAL GROUP INC,33211604.4
2009,2,2009-04-01,2009-06-30,16678,KR,50104410,KROGER CO,32571308.32
2009,2,2009-04-01,2009-06-30,53613,MU,59511210,MICRON TECHNOLOGY INC,32209302.96
2009,2,2009-04-01,2009-06-30,88845,AET,00817Y10,AETNA INC NEW,31861565.95
2009,2,2009-04-01,2009-06-30,10516,ADM,03948310,ARCHER DANIELS MIDLAND CO,31665554.64
2009,2,2009-04-01,2009-06-30,91207,HOT,85590A40,STARWOOD HOTELS & REST WLDWD INC,31267366.9
2009,2,2009-04-01,2009-06-30,76240,BJS,05548210,B J SERVICES CO,31266070.53
2009,2,2009-04-01,2009-06-30,25419,WHR,96332010,WHIRLPOOL CORP,31164464.4
2009,2,2009-04-01,2009-06-30,70033,HOG,41282210,HARLEY DAVIDSON INC,30768074.16
2009,2,2009-04-01,2009-06-30,24766,NOC,66680710,NORTHROP GRUMMAN CORP,30602455.6
2009,2,2009-04-01,2009-06-30,81128,ESI,45068B10,I T T EDUCATIONAL SERVICES INC,30221527.62
2009,2,2009-04-01,2009-06-30,87267,BLK,09290D10,BLACKROCK INC,30069860.04
2009,2,2009-04-01,2009-06-30,10299,LLTC,53567810,LINEAR TECHNOLOGY CORP,29998356.3
2009,2,2009-04-01,2009-06-30,57817,JWN,65566410,NORDSTROM INC,29888300.94
2009,2,2009-04-01,2009-06-30,56573,ITW,45230810,ILLINOIS TOOL WORKS INC,29790829.6
2009,2,2009-04-01,2009-06-30,79678,ATVI,00507V10,ACTIVISION BLIZZARD INC,29605211.43
2009,2,2009-04-01,2009-06-30,41355,PH,70109410,PARKER HANNIFIN CORP,29351880.5
2009,2,2009-04-01,2009-06-30,75577,ALTR,02144110,ALTERA CORP,29337090.58
2009,2,2009-04-01,2009-06-30,86799,CNX,12653C10,CONSOL ENERGY INC,29283428.88
2009,2,2009-04-01,2009-06-30,24205,FPL,65339F10,F P L GROUP INC,28983235.38
2009,2,2009-04-01,2009-06-30,18411,SO,84258710,SOUTHERN CO,28948387.84
2009,2,2009-04-01,2009-06-30,17750,KMB,49436810,KIMBERLY CLARK CORP,28745229.24
2009,2,2009-04-01,2009-06-30,86158,CTSH,19244610,COGNIZANT TECHNOLOGY SOLS CORP,28677666.96
2009,2,2009-04-01,2009-06-30,44644,ADP,05301510,AUTOMATIC DATA PROCESSING INC,28471872.0
2009,2,2009-04-01,2009-06-30,91143,NYX,62949110,N Y S E EURONEXT,28367401.72
2009,2,2009-04-01,2009-06-30,77661,DHI,23331A10,D R HORTON INC,28175889.6
2009,2,2009-04-01,2009-06-30,48653,HUM,44485910,HUMANA INC,28163647.52
2009,2,2009-04-01,2009-06-30,90829,CF,12526910,C F INDUSTRIES HOLDINGS INC,28148133.75
2009,2,2009-04-01,2009-06-30,89195,PFG,74251V10,PRINCIPAL FINANCIAL GROUP INC,27876497.52
2009,2,2009-04-01,2009-06-30,45794,SII,83211010,SMITH INTERNATIONAL INC,27779805.9
2009,2,2009-04-01,2009-06-30,39087,S,85206110,SPRINT NEXTEL CORP,27744703.04
2009,2,2009-04-01,2009-06-30,88853,FLR,34341210,FLUOR CORP NEW,27687135.7
2009,2,2009-04-01,2009-06-30,48506,MCO,61536910,MOODYS CORP,27620299.44
2009,2,2009-04-01,2009-06-30,90441,NWSA,90130A30,NEWS CORP,27563033.54
2009,2,2009-04-01,2009-06-30,81655,DRI,23719410,DARDEN RESTAURANTS INC,27549341.57
2009,2,2009-04-01,2009-06-30,35044,RF,7591EP10,REGIONS FINANCIAL CORP NEW,27510705.94
2009,2,2009-04-01,2009-06-30,68591,STJ,79084910,ST JUDE MEDICAL INC,26995097.36
2009,2,2009-04-01,2009-06-30,61815,NBL,65504410,NOBLE ENERGY INC,26979744.5
2009,2,2009-04-01,2009-06-30,21573,IP,46014610,INTERNATIONAL PAPER CO,26926503.36
2009,2,2009-04-01,2009-06-30,45751,MMC,57174810,MARSH & MCLENNAN COS INC,26590040.01
2009,2,2009-04-01,2009-06-30,91556,ROST,77829610,ROSS STORES INC,26494829.9
2009,2,2009-04-01,2009-06-30,86725,LIFE,53217V10,LIFE TECHNOLOGIES CORP,26413920.4
2009,2,2009-04-01,2009-06-30,85459,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,26324832.0
2009,2,2009-04-01,2009-06-30,66384,WDC,95810210,WESTERN DIGITAL CORP,26283811.68
2009,2,2009-04-01,2009-06-30,87054,HK,71649510,PETROHAWK ENERGY CORP,26209853.2
2009,2,2009-04-01,2009-06-30,86756,PBG,71340910,PEPSI BOTTLING GROUP INC,26205886.04
2009,2,2009-04-01,2009-06-30,39642,BDX,07588710,BECTON DICKINSON & CO,26200661.76
2009,2,2009-04-01,2009-06-30,11896,MXIM,57772K10,MAXIM INTEGRATED PRODUCTS INC,25957179.45
2009,2,2009-04-01,2009-06-30,81061,MCK,58155Q10,MCKESSON H B O C INC,25890010.0
2009,2,2009-04-01,2009-06-30,87070,HCBK,44368310,HUDSON CITY BANCORP INC,25856505.84
2009,2,2009-04-01,2009-06-30,23579,TXT,88320310,TEXTRON INC,25834739.03
2009,2,2009-04-01,2009-06-30,86111,AMT,03027X10,AMERICAN TOWER CORP,25752913.6
2009,2,2009-04-01,2009-06-30,54148,PHM,74586710,PULTE HOMES INC,25661406.88
2009,2,2009-04-01,2009-06-30,27422,CLF,18589910,CLIFFS NATURAL RESOURCES INC,25578082.82
2009,2,2009-04-01,2009-06-30,89301,GME,36467W10,GAMESTOP CORP NEW,25575468.88
2009,2,2009-04-01,2009-06-30,36468,SHW,82434810,SHERWIN WILLIAMS CO,25470045.12
2009,2,2009-04-01,2009-06-30,80303,AKS,00154710,A K STEEL HOLDING CORP,25393776.66
2009,2,2009-04-01,2009-06-30,64936,D,25746U10,DOMINION RESOURCES INC VA NEW,25334671.44
2009,2,2009-04-01,2009-06-30,89003,FIS,31620M10,FIDELITY NATIONAL INFO SVCS INC,25283471.85
2009,2,2009-04-01,2009-06-30,50017,RRC,75281A10,RANGE RESOURCES CORP,25217592.61
2009,2,2009-04-01,2009-06-30,82618,SNDK,80004C10,SANDISK CORP,25217458.08
2009,2,2009-04-01,2009-06-30,22779,MOT,62007630,MOTOROLA INC,25114976.11
2009,2,2009-04-01,2009-06-30,62519,ESV,26874Q10,E N S C O INTERNATIONAL INC,25073811.56
2009,2,2009-04-01,2009-06-30,26382,MEE,57620610,MASSEY ENERGY CO,25025618.59
2009,2,2009-04-01,2009-06-30,64995,KEY,49326710,KEYCORP NEW,24969645.75
2009,2,2009-04-01,2009-06-30,27959,DUK,26441C20,DUKE ENERGY CORP NEW,24879364.07
2009,2,2009-04-01,2009-06-30,87299,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,24676118.46
2009,2,2009-04-01,2009-06-30,81776,WFR,86732Y10,M E M C ELECTRONIC MATERIALS INC,24657679.8
2009,2,2009-04-01,2009-06-30,64390,PGR,74331510,PROGRESSIVE CORP OH,24643522.88
2009,2,2009-04-01,2009-06-30,63830,PCP,74018910,PRECISION CASTPARTS CORP,24501902.58
2009,2,2009-04-01,2009-06-30,82686,CTXS,17737610,CITRIX SYSTEMS INC,24310042.11
2009,2,2009-04-01,2009-06-30,60871,ADI,03265410,ANALOG DEVICES INC,24012607.36
2009,2,2009-04-01,2009-06-30,10225,FO,07373010,FORTUNE BRANDS INC,24003865.3
2009,2,2009-04-01,2009-06-30,41080,CMI,23102110,CUMMINS INC,24002470.0
2009,2,2009-04-01,2009-06-30,38156,WMB,96945710,WILLIAMS COS,23916702.0
2009,2,2009-04-01,2009-06-30,83443,BRK,08467070,BERKSHIRE HATHAWAY INC DEL,23897805.0
2009,2,2009-04-01,2009-06-30,73139,SYK,86366710,STRYKER CORP,23895992.68
2009,2,2009-04-01,2009-06-30,35554,MTB,55261F10,M & T BANK CORP,23805271.7
2009,2,2009-04-01,2009-06-30,28222,APD,00915810,AIR PRODUCTS & CHEMICALS INC,23729337.9
2009,2,2009-04-01,2009-06-30,75646,AGN,01849010,ALLERGAN INC,23311895.92
2009,2,2009-04-01,2009-06-30,89399,ARO,00786510,AEROPOSTALE INC,23282596.39
2009,2,2009-04-01,2009-06-30,26825,K,48783610,KELLOGG CO,23279544.97
2009,2,2009-04-01,2009-06-30,24010,ETR,29364G10,ENTERGY CORP NEW,23168229.0
2009,2,2009-04-01,2009-06-30,48486,LRCX,51280730,LAM RESH CORP,23057875.2
2009,2,2009-04-01,2009-06-30,25081,CMA,20034010,COMERICA INC,23016822.32
2009,2,2009-04-01,2009-06-30,82800,PCU,84265V10,SOUTHERN COPPER CORP,22996029.51
2009,2,2009-04-01,2009-06-30,83976,ANF,00289620,ABERCROMBIE & FITCH CO,22627274.34
2009,2,2009-04-01,2009-06-30,22509,PPG,69350610,P P G INDUSTRIES INC,22533116.75
2009,2,2009-04-01,2009-06-30,90880,AMP,03076C10,AMERIPRISE FINANCIAL INC,22527379.15
2009,2,2009-04-01,2009-06-30,77605,BSX,10113710,BOSTON SCIENTIFIC CORP,22452437.71
2009,2,2009-04-01,2009-06-30,19675,SOHU,83408W10,SOHU COM INC,22361398.5
2009,2,2009-04-01,2009-06-30,79881,URBN,91704710,URBAN OUTFITTERS INC,22352827.63
2009,2,2009-04-01,2009-06-30,53866,FDO,30700010,FAMILY DOLLAR STORES INC,22300493.76
2009,2,2009-04-01,2009-06-30,52695,GWW,38480210,GRAINGER W W INC,22272572.52
2009,2,2009-04-01,2009-06-30,32707,HP,42345210,HELMERICH & PAYNE INC,22250005.88
2009,2,2009-04-01,2009-06-30,61621,PAYX,70432610,PAYCHEX INC,22219317.33
2009,2,2009-04-01,2009-06-30,12073,PBCT,71270410,PEOPLES UNITED FINANCIAL INC,22215170.12
2009,2,2009-04-01,2009-06-30,78975,INTU,46120210,INTUIT INC,22016591.19
2009,2,2009-04-01,2009-06-30,77496,MHK,60819010,MOHAWK INDUSTRIES INC,21967546.92
2009,2,2009-04-01,2009-06-30,75100,TIF,88654710,TIFFANY & CO NEW,21966762.3
2009,2,2009-04-01,2009-06-30,17478,MHP,78409V10,MCGRAW HILL COS INC,21816449.55
2009,2,2009-04-01,2009-06-30,89393,NFLX,64110L10,NETFLIX INC,21812958.96
2009,2,2009-04-01,2009-06-30,25778,CA,12673P10,C A INC,21795875.25
2009,2,2009-04-01,2009-06-30,77976,MFE,57906410,MCAFEE INC,21734233.48
2009,2,2009-04-01,2009-06-30,11955,WMI,94106L10,WASTE MANAGEMENT INC DEL,21722048.25
2009,2,2009-04-01,2009-06-30,85631,ADSK,05276910,AUTODESK INC,21667362.32
2009,2,2009-04-01,2009-06-30,87717,EXPD,30213010,EXPEDITORS INTERNATIONAL WA INC,21651091.41
2009,2,2009-04-01,2009-06-30,70228,TOL,88947810,TOLL BROTHERS INC,21617906.24
2009,2,2009-04-01,2009-06-30,51377,NSM,63764010,NATIONAL SEMICONDUCTOR CORP,21595471.78
2009,2,2009-04-01,2009-06-30,76625,CEPH,15670810,CEPHALON INC,21506170.68
2009,2,2009-04-01,2009-06-30,30940,FLS,34354P10,FLOWSERVE CORP,21390401.2
2009,2,2009-04-01,2009-06-30,89070,ZMH,98956P10,ZIMMER HOLDINGS INC,21336689.65
2009,2,2009-04-01,2009-06-30,11976,BMC,05592110,B M C SOFTWARE INC,21336264.7
2009,2,2009-04-01,2009-06-30,10696,FISV,33773810,FISERV INC,21286283.04
2009,2,2009-04-01,2009-06-30,26710,L,54042410,LOEWS CORP,20871609.06
2009,2,2009-04-01,2009-06-30,17778,BRK,08467010,BERKSHIRE HATHAWAY INC DEL,20868000.0
2009,2,2009-04-01,2009-06-30,79103,ORLY,67103H10,O REILLY AUTOMOTIVE INC,20742015.0
2009,2,2009-04-01,2009-06-30,75326,ACI,03938030,ARCH COAL INC,20735377.63
2009,2,2009-04-01,2009-06-30,81857,CAM,13342B10,CAMERON INTERNATIONAL CORP,20699822.02
2009,2,2009-04-01,2009-06-30,11762,ETN,G2918310,EATON CORP,20670008.4
2009,2,2009-04-01,2009-06-30,86881,BRCD,11162130,BROCADE COMMUNICATIONS SYS INC,20484747.72
2009,2,2009-04-01,2009-06-30,69550,MYL,N5946510,MYLAN INC,20385244.25
2009,2,2009-04-01,2009-06-30,91926,DAL,24736170,DELTA AIR LINES INC,20312281.68
2009,2,2009-04-01,2009-06-30,78987,MCHP,59501710,MICROCHIP TECHNOLOGY INC,20199497.0
2009,2,2009-04-01,2009-06-30,83799,STRA,86272C10,STRAYER EDUCATION INC,20166482.7
2009,2,2009-04-01,2009-06-30,70092,KBH,48666K10,K B HOME,20079618.91
2009,2,2009-04-01,2009-06-30,53831,CTX,15231210,CENTEX CORP,20038021.26
2009,2,2009-04-01,2009-06-30,79545,BWA,09972410,BORGWARNER INC,20002394.55
2009,2,2009-04-01,2009-06-30,52038,SYY,87182910,SYSCO CORP,19630048.64
2009,2,2009-04-01,2009-06-30,80432,AEO,02553E10,AMERICAN EAGLE OUTFITTERS INC NE,19575397.14
2009,2,2009-04-01,2009-06-30,84262,STLD,85811910,STEEL DYNAMICS INC,19561290.6
2009,2,2009-04-01,2009-06-30,71175,UNM,91529Y10,UNUM GROUP,19552215.24
2009,2,2009-04-01,2009-06-30,79641,CAL,21079530,CONTINENTAL AIRLINES INC,19550452.16
2009,2,2009-04-01,2009-06-30,13688,PCG,69331C10,P G & E CORP,19533880.32
2009,2,2009-04-01,2009-06-30,30681,OMC,68191910,OMNICOM GROUP INC,19523925.06
2009,2,2009-04-01,2009-06-30,81481,DLTR,25674610,DOLLAR TREE INC,19480972.72
2009,2,2009-04-01,2009-06-30,89757,SHLD,81235010,SEARS HOLDINGS CORP,19411615.45
2009,2,2009-04-01,2009-06-30,89105,JOYG,48116510,JOY GLOBAL INC,19384768.5
2009,2,2009-04-01,2009-06-30,37284,TSO,03349M10,TESORO CORP,19346744.75
2009,2,2009-04-01,2009-06-30,39917,WY,96216610,WEYERHAEUSER CO,19264159.96
2009,2,2009-04-01,2009-06-30,82196,DNR,24791620,DENBURY RESOURCES INC,19209993.0
2009,2,2009-04-01,2009-06-30,90215,CRM,79466L30,SALESFORCE COM INC,18723895.32
2009,2,2009-04-01,2009-06-30,40416,AVP,05430310,AVON PRODUCTS INC,18644240.92
2009,2,2009-04-01,2009-06-30,12140,GR,38238810,GOODRICH CORP,18613098.0
2009,2,2009-04-01,2009-06-30,84381,ROK,77390310,ROCKWELL AUTOMATION INC,18602940.33
2009,2,2009-04-01,2009-06-30,11404,ED,20911510,CONSOLIDATED EDISON INC,18589134.5
2009,2,2009-04-01,2009-06-30,89217,AAP,00751Y10,ADVANCE AUTO PARTS INC,18562906.25
2009,2,2009-04-01,2009-06-30,11618,FAST,31190010,FASTENAL CO,18500222.44
2009,2,2009-04-01,2009-06-30,46877,BCR,06738310,BARD C R INC,18487917.89
2009,2,2009-04-01,2009-06-30,20220,BDK,09179710,BLACK & DECKER CORP,18348146.7
2009,2,2009-04-01,2009-06-30,23026,FE,33793210,FIRSTENERGY CORP,18339478.2
2009,2,2009-04-01,2009-06-30,90925,FNF,31620R30,FIDELITY NATIONAL FINL INC NEW,18197661.16
2009,2,2009-04-01,2009-06-30,76149,SWY,78651420,SAFEWAY INC,18161764.25
2009,2,2009-04-01,2009-06-30,84597,AMTD,87236Y10,T D AMERITRADE HOLDING CORP,18152403.13
2009,2,2009-04-01,2009-06-30,52708,LEN,52605710,LENNAR CORP,17983799.64
2009,2,2009-04-01,2009-06-30,86228,RSG,76075910,REPUBLIC SERVICES INC,17922618.0
2009,2,2009-04-01,2009-06-30,25953,DOV,26000310,DOVER CORP,17888628.06
2009,2,2009-04-01,2009-06-30,85072,RL,75121210,POLO RALPH LAUREN CORP,17886617.12
2009,2,2009-04-01,2009-06-30,52329,JEC,46982L10,JACOBS ENGINEERING GROUP INC,17816110.08
2009,2,2009-04-01,2009-06-30,70500,CCE,19122T10,COCA COLA ENTERPRISES INC,17795814.86
2009,2,2009-04-01,2009-06-30,64186,CI,12552310,C I G N A CORP,17694691.92
2009,2,2009-04-01,2009-06-30,46578,CLX,18905410,CLOROX CO,17624305.95
2009,2,2009-04-01,2009-06-30,77157,OI,67098H10,OWENS ILL INC,17611872.66
2009,2,2009-04-01,2009-06-30,76226,CBS,92556H20,C B S CORP NEW,17607990.4
2009,2,2009-04-01,2009-06-30,43553,VFC,91820410,V F CORP,17582860.39
2009,2,2009-04-01,2009-06-30,92590,LMDIA,53071M50,LIBERTY MEDIA CORP NEW,17440614.45
2009,2,2009-04-01,2009-06-30,80032,SGR,82028010,SHAW GROUP INC,17397509.92
2009,2,2009-04-01,2009-06-30,92121,DFS,25470910,DISCOVER FINANCIAL SERVICES,17366671.86
2009,2,2009-04-01,2009-06-30,86021,LLL,50241310,L 3 COMMUNICATIONS HLDGS INC,17318794.5
2009,2,2009-04-01,2009-06-30,89565,CMCSK,20030N20,COMCAST CORP NEW,17231384.0
2009,2,2009-04-01,2009-06-30,89685,NIHD,62913F20,N I I HOLDINGS INC,17185335.84
2009,2,2009-04-01,2009-06-30,90978,SPWRA,86765240,SUNPOWER CORP,17122028.24
2009,2,2009-04-01,2009-06-30,23077,HNZ,42307410,HEINZ H J CO,17071459.5
2009,2,2009-04-01,2009-06-30,65330,LM,52490110,LEGG MASON INC,17067688.56
2009,2,2009-04-01,2009-06-30,89002,ADS,01858110,ALLIANCE DATA SYSTEMS CORP,16885124.25
2009,2,2009-04-01,2009-06-30,12570,ITT,45073V10,I T T CORP,16857160.5
2009,2,2009-04-01,2009-06-30,79857,PTEN,70348110,PATTERSON U T I ENERGY INC,16851667.89
2009,2,2009-04-01,2009-06-30,90601,NDAQ,63110310,NASDAQ O M X GROUP INC,16777713.48
2009,2,2009-04-01,2009-06-30,15720,EIX,28102010,EDISON INTERNATIONAL,16739275.87
2009,2,2009-04-01,2009-06-30,88446,ILMN,45232710,ILLUMINA INC,16700081.4
2009,2,2009-04-01,2009-06-30,12062,LH,50492210,LABORATORY CORP AMERICA HLDGS,16687403.65
2009,2,2009-04-01,2009-06-30,14656,SUN,86764P10,SUNOCO INC,16652468.58
2009,2,2009-04-01,2009-06-30,91063,VIA,92553P20,VIACOM INC NEW,16600906.92
2009,2,2009-04-01,2009-06-30,58683,LUV,84474110,SOUTHWEST AIRLINES CO,16571511.16
2009,2,2009-04-01,2009-06-30,24272,ASH,04418610,ASHLAND INC NEW,16547079.6
2009,2,2009-04-01,2009-06-30,85231,CTV,20337210,COMMSCOPE INC,16371374.6
2009,2,2009-04-01,2009-06-30,90808,EXPE,30212P30,EXPEDIA INC DE,16357913.44
2009,2,2009-04-01,2009-06-30,76744,VRTX,92532F10,VERTEX PHARMACEUTICALS INC,16348499.82
2009,2,2009-04-01,2009-06-30,36397,FHN,32051710,FIRST HORIZON NATIONAL CORP,16340723.98
2009,2,2009-04-01,2009-06-30,23712,PEG,74457310,PUBLIC SERVICE ENTERPRISE GP INC,16322718.72
2009,2,2009-04-01,2009-06-30,12074,PDE,74153Q10,PRIDE INTERNATIONAL INC DEL,16308088.6
2009,2,2009-04-01,2009-06-30,16432,GT,38255010,GOODYEAR TIRE & RUBBER CO,16304500.24
2009,2,2009-04-01,2009-06-30,12079,GM,37044210,GENERAL MOTORS CORP,16229754.24
2009,2,2009-04-01,2009-06-30,42877,JBHT,44565810,HUNT J B TRANSPORT SERVICES INC,16053173.72
2009,2,2009-04-01,2009-06-30,10909,CERN,15678210,CERNER CORP,16010073.0
2009,2,2009-04-01,2009-06-30,89617,EQIX,29444U70,EQUINIX INC,15972760.05
2009,2,2009-04-01,2009-06-30,85032,Q,74912110,QWEST COMMUNICATIONS INTL INC,15945884.11
2009,2,2009-04-01,2009-06-30,70578,ECL,27886510,ECOLAB INC,15921535.5
2009,2,2009-04-01,2009-06-30,86339,CCI,22822V10,CROWN CASTLE INTERNATIONAL CORP,15860614.88
2009,2,2009-04-01,2009-06-30,45277,IGT,45990210,INTERNATIONAL GAME TECHNOLOGY,15830699.3
2009,2,2009-04-01,2009-06-30,42906,HBAN,44615010,HUNTINGTON BANCSHARES INC,15754226.04
2009,2,2009-04-01,2009-06-30,85753,VRSN,92343E10,VERISIGN INC,15716534.4
2009,2,2009-04-01,2009-06-30,56274,CAG,20588710,CONAGRA INC,15692395.2
2009,2,2009-04-01,2009-06-30,91068,CMG,16965610,CHIPOTLE MEXICAN GRILL INC,15616231.11
2009,2,2009-04-01,2009-06-30,90199,CBG,12504L10,C B RICHARD ELLIS GROUP INC,15605407.5
2009,2,2009-04-01,2009-06-30,86996,SBAC,78410G10,S B A COMMUNICATIONS CORP,15478797.6
2009,2,2009-04-01,2009-06-30,84129,ZION,98970110,ZIONS BANCORPORATION,15425060.87
2009,2,2009-04-01,2009-06-30,28345,MUR,62671710,MURPHY OIL CORP,15359375.72
2009,2,2009-04-01,2009-06-30,60986,NWL,65122910,NEWELL RUBBERMAID INC,15281620.2
2009,2,2009-04-01,2009-06-30,84373,DGX,74834L10,QUEST DIAGNOSTICS INC,15124589.82
2009,2,2009-04-01,2009-06-30,82651,WAT,94184810,WATERS CORP,15093993.25
2009,2,2009-04-01,2009-06-30,67467,BIG,08930210,BIG LOTS INC,15045999.84
2009,2,2009-04-01,2009-06-30,79915,NFX,65129010,NEWFIELD EXPLORATION CO,15042791.0
2009,2,2009-04-01,2009-06-30,23297,EAT,10964110,BRINKER INTERNATIONAL INC,14869578.52
2009,2,2009-04-01,2009-06-30,86136,SRE,81685110,SEMPRA ENERGY,14848951.26
2009,2,2009-04-01,2009-06-30,84769,APH,03209510,AMPHENOL CORP NEW,14839009.2
2009,2,2009-04-01,2009-06-30,49373,HRB,09367110,BLOCK H & R INC,14822786.72
2009,2,2009-04-01,2009-06-30,91392,WYN,89416410,WYNDHAM WORLDWIDE CORP,14683663.84
2009,2,2009-04-01,2009-06-30,22517,PPL,69351T10,P P L CORP,14652849.18
2009,2,2009-04-01,2009-06-30,87292,PTV,69525710,PACTIV CORP,14630001.74
2009,2,2009-04-01,2009-06-30,43123,ATI,01741R10,ALLEGHENY TECHNOLOGIES,14590510.32
2009,2,2009-04-01,2009-06-30,23114,PGN,74326310,PROGRESS ENERGY INC,14447636.32
2009,2,2009-04-01,2009-06-30,21371,CAH,14149Y10,CARDINAL HEALTH INC,14405454.17
2009,2,2009-04-01,2009-06-30,90520,CE,15087010,CELANESE CORP DEL,14396667.96
2009,2,2009-04-01,2009-06-30,79588,GMCR,49271M10,GREEN MOUNTAIN COFFEE ROASTERS I,14271535.46
2009,2,2009-04-01,2009-06-30,82508,MYGN,62855J10,MYRIAD GENETICS INC,14239265.94
2009,2,2009-04-01,2009-06-30,92257,VMW,92856340,VMWARE INC,14227031.2
2009,2,2009-04-01,2009-06-30,45495,RDC,G7665A10,ROWAN COMPANIES INC,14107240.91
2009,2,2009-04-01,2009-06-30,12067,NVLS,67000810,NOVELLUS SYSTEMS INC,14082971.28
2009,2,2009-04-01,2009-06-30,21020,AMR,02376R10,A M R CORP DEL,13967153.76
2009,2,2009-04-01,2009-06-30,86804,JEF,47231910,JEFFERIES GROUP INC NEW,13894269.46
2009,2,2009-04-01,2009-06-30,90547,ANR,02076X10,ALPHA NATURAL RESOURCES INC,13892382.72
2009,2,2009-04-01,2009-06-30,87800,PALM,69664310,PALM INC,13884186.36
2009,2,2009-04-01,2009-06-30,75241,PXD,72378710,PIONEER NATURAL RESOURCES CO,13882519.6
2009,2,2009-04-01,2009-06-30,79859,NYB,64944540,NEW YORK COMMUNITY BANCORP INC,13869249.42
2009,2,2009-04-01,2009-06-30,44951,SVU,86853630,SUPERVALU INC,13861955.1
2009,2,2009-04-01,2009-06-30,89636,PXP,72650510,PLAINS EXPLORATION & PROD CO,13839125.91
2009,2,2009-04-01,2009-06-30,76282,AN,05329W10,AUTONATION INC DEL,13635495.72
2009,2,2009-04-01,2009-06-30,81540,ABC,03073E10,AMERISOURCEBERGEN CORP,13603881.44
2009,2,2009-04-01,2009-06-30,45241,FRX,34583810,FOREST LABS INC,13461421.32
2009,2,2009-04-01,2009-06-30,17726,CCK,22836810,CROWN HOLDINGS INC,13460202.0
2009,2,2009-04-01,2009-06-30,77281,WFMI,96683710,WHOLE FOODS MARKET INC,13437828.63
2009,2,2009-04-01,2009-06-30,62308,TMK,37959E10,TORCHMARK CORP,13434811.81
2009,2,2009-04-01,2009-06-30,76695,PNRA,69840W10,PANERA BREAD CO,13428173.46
2009,2,2009-04-01,2009-06-30,25320,CPB,13442910,CAMPBELL SOUP CO,13422367.8
2009,2,2009-04-01,2009-06-30,85593,AMG,00825210,AFFILIATED MANAGERS GROUP INC,13382205.75
2009,2,2009-04-01,2009-06-30,27043,VAR,92220P10,VARIAN MEDICAL SYSTEMS INC,13307989.37
2009,2,2009-04-01,2009-06-30,87432,A,00846U10,AGILENT TECHNOLOGIES INC,13276243.42
2009,2,2009-04-01,2009-06-30,86964,FFIV,31561610,F 5 NETWORKS INC,13077164.88
2009,2,2009-04-01,2009-06-30,59248,TAP,60871R20,MOLSON COORS BREWING CO,13027567.5
2009,2,2009-04-01,2009-06-30,82642,EL,51843910,LAUDER ESTEE COS INC,13014483.3
2009,2,2009-04-01,2009-06-30,89014,COL,77434110,ROCKWELL COLLINS INC,12825697.3
2009,2,2009-04-01,2009-06-30,39538,MAT,57708110,MATTEL INC,12770469.36
