ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology
AYX,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.1747587137977358,2020-10-07,2020-10-07,29,1.3065750843955657,0.5212556666666666,0.6810596666666666,0.9284854977968484,1.1460626736605464,0.975572822061118,1.1007266357575625,ST/MT Ratio (Expanding EWM)
ICE,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.7435260996381816,2020-09-30,2020-09-30,29,1.3035794343337213,0.2052093333333333,0.2675066666666666,1.0281252966694596,0.1074005593540137,0.1444475982837422,0.177986642866648,ST/MT Ratio (Expanding EWM)
SO,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.8455376138002224,2020-09-30,2020-09-30,29,1.2092068574092,0.2086061860080701,0.2522480306189375,1.1239747530751558,0.1707536819624919,0.2019468787379533,0.2138939472471938,ST/MT Ratio (Expanding EWM)
CHWY,2020-12-08,2020-11-08,Q4 2020,2020,Q4,1.0591761862361249,2020-11-09,2020-11-09,29,1.12830826536773,0.5980148698524757,0.6747451204673556,0.8931302777630251,0.7493648877261021,0.7074978624557597,0.6595167642701099,ST/MT Ratio (Expanding EWM)
QDEL,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.919060231602943,2020-09-30,2020-09-30,29,1.1092996063099183,0.7722656666666667,0.8566739999999999,0.9817433459736667,0.6898899252425883,0.750647130100868,0.903395054256374,ST/MT Ratio (Expanding EWM)
NVAX,2020-11-09,2020-10-10,Q4 2020,2020,Q4,1.1839431382565355,2020-10-09,2020-10-09,31,1.3639517199959437,0.7356939557814673,1.003451036378752,0.917144016175953,1.026459465644157,0.8669837532533127,0.8734492942276557,ST/MT Ratio (Expanding EWM)
MTCH,2020-11-04,2020-10-05,Q4 2020,2020,Q4,0.9962855468134394,2020-10-06,2020-10-06,29,1.315247283277625,0.4596114001618401,0.6045026454262856,1.0984879246223271,0.3754166335876691,0.3768163000943024,0.3854748860251474,ST/MT Ratio (Expanding EWM)
WBA,2020-10-15,2020-09-15,Q4 2020,2020,Q4,1.0152119725184452,2020-09-16,2020-09-16,29,1.2154787725590546,0.3290385503055094,0.3999393732499513,1.0402173177271108,0.2888048802731041,0.284477417614238,0.2969190024462633,ST/MT Ratio (Expanding EWM)
KR,2020-12-03,2020-11-03,Q4 2020,2020,Q4,1.0299514352231174,2020-11-04,2020-11-04,29,1.2290289544725614,0.276216866424597,0.3394785265495096,1.1165728500807424,0.3313219531510833,0.3216869668027691,0.2540655995531378,ST/MT Ratio (Expanding EWM)
Z,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.6203604802134677,2020-10-07,2020-10-07,29,1.318400235251038,0.5156495109095867,0.6798324364902817,1.0112272063091734,1.1175151962602292,0.689670730622242,0.3897262822110367,ST/MT Ratio (Expanding EWM)
PNC,2020-10-14,2020-09-14,Q4 2020,2020,Q4,0.9102515825371442,2020-09-15,2020-09-15,29,1.021153834785129,0.3241977316865666,0.3310557569403778,0.8598672776543783,0.2441526144902212,0.2682254216023383,0.2725802265094478,ST/MT Ratio (Expanding EWM)
HUM,2020-11-03,2020-10-04,Q4 2020,2020,Q4,1.4002801462147068,2020-10-05,2020-10-05,29,1.2744685803205118,0.2936025991219232,0.3741872876813298,1.364777424838033,0.4402237186823233,0.3143826039898899,0.2405949137803839,ST/MT Ratio (Expanding EWM)
MGM,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.006793068374937,2020-09-30,2020-09-30,29,1.1367843923204637,0.5849365641400193,0.6649467566119316,0.9441809931823866,0.4389480855409196,0.4359864001143996,0.4944019851867998,ST/MT Ratio (Expanding EWM)
BBY,2020-11-24,2020-10-25,Q4 2020,2020,Q4,1.2545614208416342,2020-10-26,2020-10-26,29,1.071148276707407,0.4084220712010647,0.4374805977362904,1.1909515490748337,0.5154305102564529,0.4108451779990744,0.2087706042731314,ST/MT Ratio (Expanding EWM)
MAR,2020-11-06,2020-10-07,Q4 2020,2020,Q4,1.416906218598202,2020-10-08,2020-10-08,29,1.2116078347909385,0.4458299635604313,0.5401710768343773,1.3669507161932508,0.6885612915839141,0.4859610908230281,0.3558744790503,ST/MT Ratio (Expanding EWM)
LYFT,2020-11-10,2020-10-11,Q4 2020,2020,Q4,1.3640264259972947,2020-10-12,2020-10-12,29,1.19798801203149,0.6411179975469989,0.7680516753589389,0.913363985802437,1.1796803369433824,0.864851526671025,0.463425169726359,ST/MT Ratio (Expanding EWM)
OXY,2020-11-09,2020-10-10,Q4 2020,2020,Q4,1.4121513216754624,2020-10-09,2020-10-09,31,1.119905810518636,0.6405049151378226,0.7173051761285933,1.000441173936271,1.1354597918007412,0.804063824019626,0.609857674914032,ST/MT Ratio (Expanding EWM)
CMI,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.8278172462566039,2020-09-28,2020-09-28,29,1.179055982623091,0.3007082634802623,0.3545518770806041,1.2444293980056629,0.1650548095843469,0.1993855652690568,0.2252595364734503,ST/MT Ratio (Expanding EWM)
AZO,2020-12-08,2020-11-08,Q4 2020,2020,Q4,1.3831167897418049,2020-11-09,2020-11-09,29,1.10137098194504,0.2788979675381208,0.307170128369936,0.8787814929287253,0.3916000360183246,0.2831286836532634,0.2182595709522912,ST/MT Ratio (Expanding EWM)
ROP,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.343298955415021,2020-09-28,2020-09-28,29,1.0540916977980357,0.308906,0.32561525,1.1336509511543664,0.3213748401102465,0.2392429762673013,0.1802977855066606,ST/MT Ratio (Expanding EWM)
RNG,2020-11-09,2020-10-10,Q4 2020,2020,Q4,1.3697266481896109,2020-10-09,2020-10-09,31,1.146653018594075,0.4992950134983622,0.5725181343968666,1.0554837533194288,0.7773966185369687,0.5675560299308378,0.4932306523416547,ST/MT Ratio (Expanding EWM)
VEEV,2020-12-01,2020-11-01,Q4 2020,2020,Q4,0.9961407032999784,2020-11-02,2020-11-02,29,1.048509452288927,0.4626039999999999,0.4850446666666667,1.0408067976090318,0.4146280396885676,0.4162344117803871,0.3030869892995774,ST/MT Ratio (Expanding EWM)
VLO,2020-10-22,2020-09-22,Q4 2020,2020,Q4,0.9759587947696792,2020-09-23,2020-09-23,29,0.9929819609747466,0.5425066758034955,0.5386993427812461,1.0617902746359065,0.4066282013935238,0.4166448456356047,0.402683662162728,ST/MT Ratio (Expanding EWM)
KLAC,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.0276014666261606,2020-09-29,2020-09-29,29,1.1212203282614903,0.4116888001907236,0.4615938516914223,0.9767125489210768,0.3051540842718775,0.2969576184761247,0.3247191454144398,ST/MT Ratio (Expanding EWM)
SYK,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.7583144940382125,2020-09-30,2020-09-30,29,1.175574981841771,0.2898134999999999,0.3406975,1.0112239249263284,0.1460132504099288,0.1925497291135398,0.2448066043996302,ST/MT Ratio (Expanding EWM)
NEE,2020-10-21,2020-09-21,Q4 2020,2020,Q4,0.8237726291296521,2020-09-22,2020-09-22,29,1.0879118467510678,0.2734026666666667,0.297438,1.0688234252761863,0.1786280203424158,0.2168414123338174,0.269078005209086,ST/MT Ratio (Expanding EWM)
ECL,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.103089699857073,2020-09-28,2020-09-28,29,1.063849384338485,0.2916916666666667,0.310316,1.334047853114444,0.2201376811897704,0.1995646239995656,0.2052322350918159,ST/MT Ratio (Expanding EWM)
EOG,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.5014241284823415,2020-10-07,2020-10-07,29,1.1666533436769495,0.4920627572114631,0.5740666609996525,1.030593895184016,0.9185735272470008,0.6118014955411077,0.4228767962478715,ST/MT Ratio (Expanding EWM)
ORLY,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.1392824611944177,2020-09-29,2020-09-29,29,1.226060913748896,0.29299625,0.35923125,1.069217624156581,0.2377373148590495,0.2086728471267845,0.1805150546466758,ST/MT Ratio (Expanding EWM)
SWKS,2020-11-02,2020-10-03,Q4 2020,2020,Q4,1.356428772044875,2020-10-02,2020-10-02,31,1.1821388754788669,0.4062529276691319,0.480247379074785,1.0414626745932156,0.4082751568331266,0.3009926988039587,0.3017626970218168,ST/MT Ratio (Expanding EWM)
AIG,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.4962579854176927,2020-10-07,2020-10-07,29,1.1839237093594943,0.4033427701528633,0.4775270685827119,1.043409871585532,0.7119412452847359,0.4758145000549432,0.3363983146501441,ST/MT Ratio (Expanding EWM)
KDP,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.08470249492404,2020-09-30,2020-09-30,29,1.2985075581519308,0.2345149999999999,0.3045195,1.048203399304767,0.2025293706685542,0.1867142111466583,0.1595309460085409,ST/MT Ratio (Expanding EWM)
IPHI,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.5900768459701158,2020-09-30,2020-09-30,29,1.18509878021812,0.456721,0.5412595,1.007947247176549,1.2166773796448542,0.7651689179226755,0.3072553637318269,ST/MT Ratio (Expanding EWM)
DFS,2020-10-21,2020-09-21,Q4 2020,2020,Q4,1.18476329254713,2020-09-22,2020-09-22,29,1.0366196499639209,0.5121371791581016,0.5308914633923811,1.1038923461096355,0.535549289442034,0.4520306231725438,0.4746159563141742,ST/MT Ratio (Expanding EWM)
EXPE,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.728212967981122,2020-10-06,2020-10-06,29,1.1900905671925897,0.5017566434825145,0.5971358484347556,1.3974691211044508,1.316063478307356,0.7615169557747076,0.2923613954689113,ST/MT Ratio (Expanding EWM)
EL,2020-11-02,2020-10-03,Q4 2020,2020,Q4,0.9968975738959032,2020-10-02,2020-10-02,31,1.1893273906847934,0.285619,0.3396945,1.0847627707478238,0.1924030240649459,0.193001797880829,0.2179470204311284,ST/MT Ratio (Expanding EWM)
BAX,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.0535292640291134,2020-09-30,2020-09-30,29,1.3087447966935433,0.2341348405933736,0.3064227543512499,1.529639221289516,0.2516238763349814,0.2388390004209964,0.2575517213157162,ST/MT Ratio (Expanding EWM)
MET,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.5206209659654493,2020-10-06,2020-10-06,29,1.1934141199400852,0.3743286994330254,0.4467291554021806,1.0714889870192243,0.6560487006431431,0.4314347331299715,0.3223053692054755,ST/MT Ratio (Expanding EWM)
TSCO,2020-10-22,2020-09-22,Q4 2020,2020,Q4,1.415233209896094,2020-09-23,2020-09-23,29,1.1068229772286378,0.3330304609673637,0.3686057663157231,1.1350736975448463,0.4284431333702028,0.302736771843885,0.2162100201789006,ST/MT Ratio (Expanding EWM)
PPG,2020-10-19,2020-09-19,Q4 2020,2020,Q4,0.885007975477733,2020-09-18,2020-09-18,31,1.0080433816288177,0.3080103627986873,0.3104878076923077,1.116543216490979,0.194562537018701,0.2198426934103898,0.2248403280981005,ST/MT Ratio (Expanding EWM)
RKT,2020-11-10,2020-10-11,Q4 2020,2020,Q4,0.716696816015174,2020-10-12,2020-10-12,29,1.027720620129823,0.7314680292084861,0.7517447765832849,0.7912776780371036,0.4132262894901264,0.576570566878837,0.811438184339524,ST/MT Ratio (Expanding EWM)
VAR,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.7425381362879079,2020-09-28,2020-09-28,29,1.2463912103325343,0.068444,0.085308,1.2602455073690693,0.2236440972359821,0.3011887017063155,0.4039426011437959,ST/MT Ratio (Expanding EWM)
GD,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.1663799122417946,2020-09-29,2020-09-29,29,1.2926549070921178,0.2898142952046141,0.374629870841688,1.0780332543142748,0.2554864475561659,0.2190422218993108,0.2171451882970039,ST/MT Ratio (Expanding EWM)
MPC,2020-11-02,2020-10-03,Q4 2020,2020,Q4,0.99375987047186,2020-10-02,2020-10-02,31,1.0660424721094337,0.5801356982794281,0.6184492939527341,0.9738313378533998,0.440761570141607,0.4435292501118236,0.4484684790803466,ST/MT Ratio (Expanding EWM)
DOW,2020-10-22,2020-09-22,Q4 2020,2020,Q4,0.7242214511902524,2020-09-23,2020-09-23,29,1.0773049521374638,0.414234800736407,0.4462572021810069,1.1570838347680117,0.2037153961397365,0.2812888182267065,0.3355225034680975,ST/MT Ratio (Expanding EWM)
HLT,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.4904039281881116,2020-10-06,2020-10-06,29,1.200897892217451,0.3945536666666666,0.4738186666666666,1.0306966589215607,0.6664293218487947,0.4471467829925641,0.3447326387285259,ST/MT Ratio (Expanding EWM)
HAL,2020-10-19,2020-09-19,Q4 2020,2020,Q4,1.0564340294358845,2020-09-18,2020-09-18,31,1.0717344045534192,0.5297057096621712,0.5677038333333334,1.003092452223881,0.5245258125672535,0.4965059795047877,0.3926472798466717,ST/MT Ratio (Expanding EWM)
ITW,2020-10-23,2020-09-23,Q4 2020,2020,Q4,1.0310899542417935,2020-09-24,2020-09-24,29,1.1227461102291951,0.2793051362979292,0.3135887553455352,1.186808003098765,0.1782480125069782,0.1728733868210868,0.1670566724927449,ST/MT Ratio (Expanding EWM)
BK,2020-10-16,2020-09-16,Q4 2020,2020,Q4,0.8336093919253424,2020-09-17,2020-09-17,29,1.062696301502798,0.3254612813754008,0.3458664999999999,1.1774179939181002,0.2137993614511006,0.2564742714298118,0.3000986163672755,ST/MT Ratio (Expanding EWM)
MXIM,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.7424636029805822,2020-09-28,2020-09-28,29,1.19669165455519,0.26146,0.312887,1.4910232647056378,0.1380472172381308,0.1859312923676626,0.1969979425999131,ST/MT Ratio (Expanding EWM)
KMI,2020-10-21,2020-09-21,Q4 2020,2020,Q4,1.079819121918818,2020-09-22,2020-09-22,29,0.9802493614043652,0.338651770499595,0.3319631817706856,1.0453638020215728,0.2864619344276569,0.2652869620595526,0.2498746246615608,ST/MT Ratio (Expanding EWM)
LEN,2020-12-16,2020-11-16,Q4 2020,2020,Q4,1.0673472439823324,2020-11-17,2020-11-17,29,1.0533318317609262,0.4050534733699541,0.4266557170658993,1.154860573912403,0.5184728301544909,0.4857583444166115,0.4736318452117132,ST/MT Ratio (Expanding EWM)
MLM,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.9811584972688708,2020-09-30,2020-09-30,29,1.1913815458909165,0.3273905,0.390047,1.0186922678680097,0.2944740577261137,0.3001289379298091,0.2867966924946163,ST/MT Ratio (Expanding EWM)
SWK,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.1638501141259128,2020-09-28,2020-09-28,29,1.1590628635887257,0.3478745859859671,0.4032085138026374,1.153820810663253,0.2344823059455339,0.2014712230549011,0.2103891174523964,ST/MT Ratio (Expanding EWM)
ON,2020-10-31,2020-10-01,Q4 2020,2020,Q4,0.8878360155703852,2020-10-02,2020-10-02,29,1.184924695764637,0.511857,0.6065119999999999,1.023927068171984,0.3306708484520526,0.3724458601058383,0.3635399282106534,ST/MT Ratio (Expanding EWM)
PXD,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.6192041417979093,2020-10-06,2020-10-06,29,1.1557824171518103,0.4530370222500644,0.523612224635438,0.9664800946661988,0.9130971715447797,0.5639172652627404,0.3191477812916364,ST/MT Ratio (Expanding EWM)
CTXS,2020-10-22,2020-09-22,Q4 2020,2020,Q4,1.3192705340949542,2020-09-23,2020-09-23,29,1.0788307935586885,0.389390832935542,0.4200868213003295,1.13839032488044,0.4578678769019561,0.3470613987570506,0.3093561364898095,ST/MT Ratio (Expanding EWM)
CNC,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.1765712810258289,2020-09-28,2020-09-28,29,1.1765195069270655,0.3932522966260742,0.4626689981244449,1.2395571158810277,0.4103965849933166,0.3488072432258419,0.3735054547030872,ST/MT Ratio (Expanding EWM)
DNKN,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.3926705498534433,2020-09-30,2020-09-30,29,1.2368761069046903,0.2783663333333332,0.3443046666666666,1.0189250319605765,0.7418896999583398,0.53271012303406,0.1981947404845613,ST/MT Ratio (Expanding EWM)
KSS,2020-11-17,2020-10-18,Q4 2020,2020,Q4,1.1888732842873764,2020-10-19,2020-10-19,29,1.2731887580310963,0.6589057354679457,0.838911375,0.9317488376783206,1.0144253665020209,0.8532661806006335,0.5745484274539328,ST/MT Ratio (Expanding EWM)
KHC,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.1832893539293052,2020-09-30,2020-09-30,29,1.3376679595887184,0.2854664247119312,0.3818592898754955,1.1168238164890367,0.256000042315074,0.216346104581254,0.2056198807333755,ST/MT Ratio (Expanding EWM)
LHX,2020-10-30,2020-09-30,Q4 2020,2020,Q4,1.1052167169880196,2020-10-01,2020-10-01,29,1.1903409234544349,0.2966795,0.35314975,1.2482889948905522,0.2986373308059363,0.2702070338021982,0.2843658048146325,ST/MT Ratio (Expanding EWM)
FE,2020-11-02,2020-10-03,Q4 2020,2020,Q4,0.988932876175888,2020-10-02,2020-10-02,31,1.1412050550616957,0.3014799999999999,0.3440505,1.0052033419532014,0.3904536536044904,0.394823210968917,0.45511234358711,ST/MT Ratio (Expanding EWM)
HCA,2020-10-26,2020-09-26,Q4 2020,2020,Q4,0.9310488828861616,2020-09-25,2020-09-25,31,1.091091155223886,0.4354529140092634,0.4751188229919747,1.139239210833593,0.2989374810676917,0.3210760321638692,0.3498855280291362,ST/MT Ratio (Expanding EWM)
RH,2020-12-09,2020-11-09,Q4 2020,2020,Q4,0.8369025874534257,2020-11-10,2020-11-10,29,1.258954287743374,0.5676738110681521,0.714675378483872,0.9495407237305084,0.3887741168213303,0.4645392697426281,0.5410611480832284,ST/MT Ratio (Expanding EWM)
DHI,2020-11-10,2020-10-11,Q4 2020,2020,Q4,1.3940517377492294,2020-10-12,2020-10-12,29,1.1548784869963622,0.3645361870374297,0.4209950001412097,1.0442045223059686,0.7189532494111677,0.5157292444338945,0.3122032965409439,ST/MT Ratio (Expanding EWM)
MNST,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.2635239220979126,2020-10-07,2020-10-07,29,1.0692432139337966,0.3381003880445263,0.3615115455449931,1.1759851829266317,0.2314113372198989,0.1831475709899273,0.1706768865221067,ST/MT Ratio (Expanding EWM)
PANW,2020-11-16,2020-10-17,Q4 2020,2020,Q4,1.4149292744957909,2020-10-16,2020-10-16,31,1.1569891965523418,0.3193395397886505,0.3694723975674653,1.096844358868251,0.4932987520969614,0.34863845210408,0.2095383677739054,ST/MT Ratio (Expanding EWM)
GME,2020-12-08,2020-11-08,Q4 2020,2020,Q4,0.9902753968395682,2020-11-09,2020-11-09,29,1.1729597076519418,1.2927383813331776,1.5163300338390084,0.916420315438974,1.2123431738790185,1.2242485047575375,1.4201683022752032,ST/MT Ratio (Expanding EWM)
WMB,2020-11-02,2020-10-03,Q4 2020,2020,Q4,0.963259992303207,2020-10-02,2020-10-02,31,1.1957024121142257,0.3644460890714741,0.4357690677883575,1.017380417109938,0.3126506734350126,0.3245755828470025,0.333254224989346,ST/MT Ratio (Expanding EWM)
MMC,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.403038283891624,2020-09-30,2020-09-30,29,1.239431541526616,0.197845,0.2452153333333333,1.152661971700645,0.2836619388095595,0.2021769056955188,0.1497981236154012,ST/MT Ratio (Expanding EWM)
STZ,2020-10-01,2020-09-01,Q4 2020,2020,Q4,1.1144813462581906,2020-09-02,2020-09-02,29,1.3617179572195224,0.2666770122423795,0.3631388763480985,1.0710687654723248,0.2796676908196069,0.2509397683133734,0.2121591096012154,ST/MT Ratio (Expanding EWM)
ATUS,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.100119861456302,2020-09-30,2020-09-30,29,1.2596980793893602,0.3235949999999999,0.407632,1.040498414621112,0.2342885154291076,0.2129663536107459,0.2131511579582285,ST/MT Ratio (Expanding EWM)
TTWO,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.5583776855971858,2020-10-07,2020-10-07,29,1.3193234876082325,0.3316338409696831,0.4375323156770362,0.9974977574241066,0.6217850466553937,0.3989950911143337,0.2528495298540715,ST/MT Ratio (Expanding EWM)
ALL,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.3027886804398994,2020-10-06,2020-10-06,29,1.1485001393763905,0.2929716666666666,0.336478,1.0374564113443203,0.3086999082200525,0.2369531704219421,0.2136963201838127,ST/MT Ratio (Expanding EWM)
CXO,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.018467746288635,2020-09-28,2020-09-28,29,1.0990578476630462,0.5053440076411887,0.5554022973675428,1.080312786561464,0.4756784331426534,0.467053016530035,0.394798602747316,ST/MT Ratio (Expanding EWM)
CZR,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.1841248377220768,2020-10-07,2020-10-07,29,1.1882995655900737,0.7182715927062606,0.8535218215885398,1.0027919877858138,0.7349301319190205,0.620652576913106,0.6287012134839101,ST/MT Ratio (Expanding EWM)
AKAM,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.24543457281504,2020-09-28,2020-09-28,29,1.1886424956467605,0.336959545953332,0.4005244356339678,1.0148630940064831,0.3295345386125803,0.2645940186707179,0.2305560573763468,ST/MT Ratio (Expanding EWM)
MCO,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.0449561520557231,2020-09-30,2020-09-30,29,1.230092837375022,0.279916,0.3443226666666666,1.0141683600961604,0.1787701324678227,0.1710790755345394,0.155547846500682,ST/MT Ratio (Expanding EWM)
ULTA,2020-12-03,2020-11-03,Q4 2020,2020,Q4,0.8993885401270668,2020-11-04,2020-11-04,29,1.1410916286135675,0.4694489757704654,0.5356842963128916,1.1115816580136155,0.4229783113647968,0.4702954201584977,0.2917926328091111,ST/MT Ratio (Expanding EWM)
EW,2020-10-21,2020-09-21,Q4 2020,2020,Q4,1.2333469195318958,2020-09-22,2020-09-22,29,1.2153329349267965,0.345938688369628,0.4204306814409864,1.173587484951954,0.3194686769987884,0.2590258036400978,0.1924628562192975,ST/MT Ratio (Expanding EWM)
DTE,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.8726977828066805,2020-09-28,2020-09-28,29,1.2641683785959923,0.221485,0.2799943333333333,1.052260124348849,0.2169536074891408,0.2486010756110747,0.2088067619400404,ST/MT Ratio (Expanding EWM)
PCG,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.7951708277901531,2020-09-30,2020-09-30,29,1.208900250325475,0.4578608668086825,0.5535081164992552,1.042080831408776,0.2770534588653495,0.3484200491047999,0.3781260699663938,ST/MT Ratio (Expanding EWM)
EMR,2020-11-03,2020-10-04,Q4 2020,2020,Q4,1.3917682066172266,2020-10-05,2020-10-05,29,1.1582902628438576,0.3089709504141208,0.3578780433662885,1.2095530151860914,0.3746281192787883,0.2691742184493089,0.2189030333774416,ST/MT Ratio (Expanding EWM)
KSU,2020-10-16,2020-09-16,Q4 2020,2020,Q4,0.9797603675568078,2020-09-17,2020-09-17,29,1.128129110243115,0.3204908623895498,0.3615550714285714,0.95121343016023,0.242144875035944,0.2471470402908537,0.2741058592593777,ST/MT Ratio (Expanding EWM)
APH,2020-10-21,2020-09-21,Q4 2020,2020,Q4,1.0448774736957835,2020-09-22,2020-09-22,29,1.096466756239567,0.3070125,0.336629,1.0836183844389244,0.1692524012242997,0.1619830128269926,0.1849935264197153,ST/MT Ratio (Expanding EWM)
MCHP,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.3286474251893428,2020-10-07,2020-10-07,29,1.1874491550007438,0.3907441646329128,0.4639888281148238,1.0680225454258798,0.4183916932693581,0.3149004659454588,0.2919564910128603,ST/MT Ratio (Expanding EWM)
PAYC,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.4322299376913206,2020-10-06,2020-10-06,29,1.2806580371377476,0.4296616666666667,0.5502496666666666,1.111858599364867,0.5917026203050125,0.4131338165286546,0.3520996318971224,ST/MT Ratio (Expanding EWM)
PSX,2020-10-30,2020-09-30,Q4 2020,2020,Q4,0.9829851975263983,2020-10-01,2020-10-01,29,1.0963502693481553,0.4836090203614057,0.5302048797324246,1.091305841704387,0.3542409589248376,0.3603726280072741,0.3823310381145517,ST/MT Ratio (Expanding EWM)
XEL,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.7991046327177922,2020-09-30,2020-09-30,29,0.9607843857297615,0.272315,0.261636,1.0275068389774549,0.1437880909634811,0.1799365002733761,0.2052004267776535,ST/MT Ratio (Expanding EWM)
URI,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.314887074069423,2020-09-29,2020-09-29,29,1.1887162410032124,0.431768157495069,0.5132498211624215,1.0702401548521814,0.504867228745814,0.3839624243801473,0.2938197178401669,ST/MT Ratio (Expanding EWM)
CHGG,2020-10-26,2020-09-26,Q4 2020,2020,Q4,1.2808145220830909,2020-09-25,2020-09-25,31,1.279124902178323,0.520079,0.665246,0.9599095607235142,0.6346963942036095,0.4955412226052466,0.4660309913873683,ST/MT Ratio (Expanding EWM)
GNRC,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.2541942470039509,2020-09-29,2020-09-29,29,1.0799391915736891,0.4604625,0.4972715,1.090259479764043,0.4502550483185894,0.3589994527515729,0.3068691773857807,ST/MT Ratio (Expanding EWM)
DLTR,2020-11-24,2020-10-25,Q4 2020,2020,Q4,1.5100056324951645,2020-10-26,2020-10-26,29,1.1857642228471057,0.3596912156661273,0.4265089748092761,1.124304902960839,0.6024965444129948,0.3990028457161562,0.2288630564150456,ST/MT Ratio (Expanding EWM)
SIRI,2020-10-22,2020-09-22,Q4 2020,2020,Q4,0.9557841919251944,2020-09-23,2020-09-23,29,1.0463817763220924,0.4071536221234078,0.4260381303534655,0.9650587931402388,0.2332908459885827,0.2440831810773885,0.224763697822771,ST/MT Ratio (Expanding EWM)
WM,2020-11-02,2020-10-03,Q4 2020,2020,Q4,1.1913967772056642,2020-10-02,2020-10-02,31,1.2601842080948469,0.205637,0.2591405,1.0460838177521998,0.1866214223896065,0.1566408655454933,0.1474980917634439,ST/MT Ratio (Expanding EWM)
WHR,2020-10-21,2020-09-21,Q4 2020,2020,Q4,0.9285377670486816,2020-09-22,2020-09-22,29,1.1748129407721923,0.3598540017107621,0.4227611379984619,1.2384149918187153,0.2127509281937891,0.2291246901782024,0.2594963777565553,ST/MT Ratio (Expanding EWM)
ROST,2020-11-19,2020-10-20,Q4 2020,2020,Q4,1.0961845969682733,2020-10-21,2020-10-21,29,1.0359548209477871,0.4066087715180857,0.4212283170938183,0.6704178109780657,0.5056811265892792,0.461310191721217,0.2663692520155357,ST/MT Ratio (Expanding EWM)
SRE,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.4333028549383742,2020-10-07,2020-10-07,29,1.33126384438652,0.2426525,0.3230345,1.0737220749716017,0.3877743608889525,0.270546004672282,0.2280013858046604,ST/MT Ratio (Expanding EWM)
HPQ,2020-11-24,2020-10-25,Q4 2020,2020,Q4,1.0025237297106586,2020-10-26,2020-10-26,29,1.0420610674769637,0.411274182883516,0.4285728140413127,1.0792035284585877,0.2580353171878513,0.2573857451357522,0.202902845939007,ST/MT Ratio (Expanding EWM)
VFC,2020-10-16,2020-09-16,Q4 2020,2020,Q4,0.8683756610722535,2020-09-17,2020-09-17,29,1.0684630130925397,0.4041077278872337,0.4317741605523738,1.1245428134984077,0.2792803735404801,0.3216123920327638,0.3794575531495333,ST/MT Ratio (Expanding EWM)
