ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology,permno,company_name,cusip,ret,vol_hl5,vol_hl7,vol_hl10,vol_hl21,vol_hl63,vol_hl126,vol_date_match_type,vol_date_diff_days,SKEW,KURT,IV_RATIO,SMIRK,surface_date,options_date_match_type,options_date_diff_days
BBWI,2023-05-18,2023-04-18,Q2 2023,2023,Q2,1.2645033280789446,2023-04-19,2023-04-19,29,1.1818111712391917,0.3858619960809536,0.4560160175251241,1.1867397090509653,0.5353637398175713,0.4233786720284123,0.3505764915606035,ST/MT Ratio (Expanding EWM),64282.0,BATH & BODY WORKS INC,07083010,,,,,,,,no_match,,-0.1218914921982242,0.0438352286623281,1.164330825828591,0.0628826866775492,2023-04-20 00:00:00,closest,1.0
RMD,2023-04-27,2023-03-28,Q2 2023,2023,Q2,1.5623133401069274,2023-03-29,2023-03-29,29,1.3205563287422044,0.2187914999999999,0.2889265,1.0665577844508665,0.3750602249824442,0.240067222978954,0.1530465654421367,ST/MT Ratio (Expanding EWM),81736.0,RESMED INC,76115210,,,,,,,,no_match,,-0.3626402265854658,0.2134126944583907,1.087346717647917,0.2751874449807241,2023-03-29 00:00:00,exact,0.0
CHRW,2023-04-26,2023-03-27,Q2 2023,2023,Q2,1.3689076521672547,2023-03-28,2023-03-28,29,1.2069664006897691,0.259797,0.31356625,1.1897157246040686,0.3958944036467342,0.2892046099822396,0.2204243024725103,ST/MT Ratio (Expanding EWM),85459.0,CH ROBINSON WORLDWIDE INC,12541W20,,,,,,,,no_match,,0.6370014970199075,1.118513766074367,0.9614394370125624,0.2175768104939667,2023-03-28 00:00:00,exact,0.0
CEG,2023-05-04,2023-04-04,Q2 2023,2023,Q2,1.0051530252752974,2023-04-05,2023-04-05,29,1.5203224355562155,0.242343,0.3684395,0.7866739235372061,0.2161652059855205,0.2150570117682488,0.2309951513248408,ST/MT Ratio (Expanding EWM),22623.0,CONSTELLATION ENERGY CORP,21037T10,,,,,,,,no_match,,0.2950623438701161,0.5916189410796722,1.184382205680216,0.1426420370519749,2023-04-05 00:00:00,exact,0.0
EXPD,2023-05-02,2023-04-02,Q2 2023,2023,Q2,1.274686967284034,2023-04-03,2023-04-03,29,1.1354194250143603,0.245467,0.278708,1.126615128139448,0.3227066868570474,0.253165439939059,0.2134086118271093,ST/MT Ratio (Expanding EWM),87717.0,EXPEDITORS INTERNATIONAL WA INC,30213010,,,,,,,,no_match,,-0.0090885821180743,0.2205453850550325,1.170880008539587,0.0514483383545923,2023-04-03 00:00:00,exact,0.0
OVV,2023-05-09,2023-04-09,Q2 2023,2023,Q2,0.819028182499411,2023-04-10,2023-04-10,29,1.0863727136712973,0.469202,0.50972825,1.0658975301832443,0.363453593779613,0.443762011546989,0.5658900026832315,ST/MT Ratio (Expanding EWM),89134.0,OVINTIV INC,69047Q10,,,,,,,,no_match,,-0.1437149058292691,0.0845068138066386,1.020017702519093,0.1069080405127751,2023-04-11 00:00:00,closest,1.0
PWR,2023-05-04,2023-04-04,Q2 2023,2023,Q2,1.0002042430411895,2023-04-05,2023-04-05,29,1.1749866245690472,0.2778726666666666,0.3264966666666666,1.125959496039323,0.190340674414096,0.1903018065943733,0.20662539687727,ST/MT Ratio (Expanding EWM),85792.0,QUANTA SERVICES INC,74762E10,,,,,,,,no_match,,-0.1887015077316778,0.0713518528319388,1.221167444760413,0.131365111226783,2023-04-05 00:00:00,exact,0.0
TPR,2023-05-11,2023-04-11,Q2 2023,2023,Q2,1.4854275349642905,2023-04-12,2023-04-12,29,1.2199565167749928,0.3320406784453008,0.4050751895037345,1.1293656157815943,0.5300761346034036,0.356850887792481,0.2233414429822039,ST/MT Ratio (Expanding EWM),88661.0,TAPESTRY INC,87603010,,,,,,,,no_match,,-0.1576705274064651,0.0496912092083258,1.046863568203816,0.0825522366282785,2023-04-13 00:00:00,closest,1.0
AR,2023-04-26,2023-03-27,Q2 2023,2023,Q2,1.0456614759071017,2023-03-28,2023-03-28,29,1.073807213368865,0.5289570135649873,0.5679978567281359,1.0393138646567524,0.4077953050374726,0.3899878827263039,0.464005276611487,ST/MT Ratio (Expanding EWM),14179.0,ANTERO RESOURCES CORP,03674X10,,,,,,,,no_match,,-0.1089052924916691,0.0586200832405181,1.079244280322128,0.0832146501339466,2023-03-28 00:00:00,exact,0.0
TGTX,2023-05-01,2023-04-01,Q2 2023,2023,Q2,1.1376214846934514,2023-03-31,2023-03-31,31,1.0960298953262966,0.8854892144193881,0.9705226509926466,1.091318171510639,1.2139636739814377,1.0671068455678452,0.6603455495303486,ST/MT Ratio (Expanding EWM),82670.0,T G THERAPEUTICS INC,88322Q10,,,,,,,,no_match,,-0.1403521792547191,0.8481475307260524,0.9154383615839584,0.3632888025868391,2023-03-31 00:00:00,exact,0.0
EDR,2023-05-09,2023-04-09,Q2 2023,2023,Q2,1.0237767217097529,2023-04-10,2023-04-10,29,1.0031252421416947,0.425887,0.427218,0.999471969810754,0.3592488742053137,0.3509054919761724,0.3546559006108968,ST/MT Ratio (Expanding EWM),20923.0,ENDEAVOR GROUP HOLDINGS INC,29260Y10,,,,,,,,no_match,,0.1077182997981543,0.2521729527014167,1.032210103009268,0.0554228181399749,2023-04-11 00:00:00,closest,1.0
MKC,2023-06-29,2023-05-30,Q2 2023,2023,Q2,1.2191618905134145,2023-05-31,2023-05-31,29,1.074554427178923,0.196152,0.210776,0.8629272799260921,0.3042230894882729,0.2495346121425746,0.2322259607009276,ST/MT Ratio (Expanding EWM),52090.0,MCCORMICK & CO INC,57978020,,,,,,,,no_match,,-0.144905108316262,0.0656049622314818,1.388576410702019,0.051644854624381,2023-05-31 00:00:00,exact,0.0
FOXA,2023-05-09,2023-04-09,Q2 2023,2023,Q2,1.0293746023391512,2023-04-10,2023-04-10,29,1.1155600112380557,0.2745235543120721,0.3062474993334861,1.190405395888921,0.2137150105415937,0.2076163624553663,0.2048098992391155,ST/MT Ratio (Expanding EWM),18420.0,FOX CORP,35137L10,,,,,,,,no_match,,-0.1377416546719185,0.0997319496996287,0.9647728160958728,0.1053325385335946,2023-04-11 00:00:00,closest,1.0
K,2023-05-04,2023-04-04,Q2 2023,2023,Q2,1.0539860837433348,2023-04-05,2023-04-05,29,1.0937934594596677,0.1730539999999999,0.1892853333333333,1.0147053314853562,0.1955211659384374,0.185506401796146,0.1841558477850848,ST/MT Ratio (Expanding EWM),26825.0,KELLOGG CO,48783610,,,,,,,,no_match,,0.4840042285901961,1.979036661466459,1.140612790217834,0.6586848514369215,2023-04-05 00:00:00,exact,0.0
HAS,2023-04-27,2023-03-28,Q2 2023,2023,Q2,1.4321925029976443,2023-03-29,2023-03-29,29,1.0227564198156818,0.402348,0.411504,1.0349985936842736,0.5985271896596305,0.4179097351835634,0.2858946605660445,ST/MT Ratio (Expanding EWM),52978.0,HASBRO INC,41805610,,,,,,,,no_match,,-0.0336808621658505,0.2531608734045115,1.119007382870617,0.1277532276661338,2023-03-29 00:00:00,exact,0.0
ANSS,2023-05-03,2023-04-03,Q2 2023,2023,Q2,0.8245875164193327,2023-04-04,2023-04-04,29,1.22896043314091,0.2557443333333333,0.3142996666666666,1.1055651871698815,0.1740940764670878,0.2111286831300447,0.2533600410258876,ST/MT Ratio (Expanding EWM),83621.0,ANSYS INC,03662Q10,,,,,,,,no_match,,-0.2034659809961197,0.1814904329340558,1.08776677155906,0.1742063177895653,2023-04-04 00:00:00,exact,0.0
TAP,2023-05-02,2023-04-02,Q2 2023,2023,Q2,1.3989196035489304,2023-04-03,2023-04-03,29,1.2467557418566064,0.22902,0.285532,1.1401164481916364,0.4483821876367675,0.3205203404822287,0.2349076220773263,ST/MT Ratio (Expanding EWM),59248.0,MOLSON COORS BEVERAGE CO,60871R20,,,,,,,,no_match,,0.2529623699719477,2.174910402434091,1.235381897273822,0.9459356565332931,2023-04-03 00:00:00,exact,0.0
EPAM,2023-05-05,2023-04-05,Q2 2023,2023,Q2,1.4002105053078773,2023-04-06,2023-04-06,29,1.2045927421189573,0.3223346666666666,0.388282,0.90489774147497,0.5891110803544245,0.4207303674134991,0.306310840961745,ST/MT Ratio (Expanding EWM),13210.0,EPAM SYSTEMS INC,29414B10,,,,,,,,no_match,,-0.0850472789302025,0.0750316264952602,1.058611084139232,0.0102441937683569,2023-04-06 00:00:00,exact,0.0
BMRN,2023-04-26,2023-03-27,Q2 2023,2023,Q2,1.0830829566775593,2023-03-28,2023-03-28,29,1.3199651281133178,0.2569405,0.3391524999999999,1.0143299570064854,0.2944876702465316,0.2718976126721588,0.2964517466615659,ST/MT Ratio (Expanding EWM),87056.0,BIOMARIN PHARMACEUTICAL INC,09061G10,,,,,,,,no_match,,0.0235423601417374,1.371523676581123,0.6709782585446632,0.6505409429280395,2023-03-28 00:00:00,exact,0.0
WING,2023-05-03,2023-04-03,Q2 2023,2023,Q2,1.3519240982249772,2023-04-04,2023-04-04,29,1.2756391258388249,0.41080525,0.52403925,1.0196134147440208,0.5753115791799924,0.4255502065059375,0.3166043168906005,ST/MT Ratio (Expanding EWM),15440.0,WINGSTOP INC,97415510,,,,,,,,no_match,,-0.1602096264790538,0.0568036722720038,1.244533055256017,0.0847359084065056,2023-04-04 00:00:00,exact,0.0
CHWY,2023-05-31,2023-05-01,Q2 2023,2023,Q2,1.5580409076149693,2023-05-02,2023-05-02,29,1.1598368821697669,0.5231761569075314,0.606799002653192,1.0639885973587762,1.1177944470772727,0.7174358783611011,0.3764147517424652,ST/MT Ratio (Expanding EWM),18727.0,CHEWY INC,16679L10,,,,,,,,no_match,,-0.2342760662103432,0.1833168412610342,1.027449658258498,0.1984948148348453,2023-05-02 00:00:00,exact,0.0
BRO,2023-04-24,2023-03-25,Q2 2023,2023,Q2,1.2651963585937285,2023-03-24,2023-03-24,31,0.9696614663624592,0.32434,0.3145,0.9755789435689814,0.2481653197159417,0.1961476714901223,0.169486847033558,ST/MT Ratio (Expanding EWM),63467.0,BROWN & BROWN INC,11523610,,,,,,,,no_match,,-0.3890891253812193,0.0344643733071722,1.144597283079665,0.1966897439831989,2023-03-24 00:00:00,exact,0.0
OC,2023-04-26,2023-03-27,Q2 2023,2023,Q2,1.101533573427246,2023-03-28,2023-03-28,29,1.1127239381084153,0.3091535,0.3440025,1.0210099787946676,0.2362763148390716,0.2144976063724827,0.2010219700055368,ST/MT Ratio (Expanding EWM),91531.0,OWENS CORNING NEW,69074210,,,,,,,,no_match,,-0.0818201524514273,0.0538123249881963,1.067293125851742,0.0347456017679252,2023-03-28 00:00:00,exact,0.0
WSM,2023-05-23,2023-04-23,Q2 2023,2023,Q2,1.2641971418927032,2023-04-24,2023-04-24,29,1.2560754375848104,0.308220223849841,0.3871478525446772,1.1558936758946117,0.3490219966053468,0.2760819377291152,0.2330851914838206,ST/MT Ratio (Expanding EWM),83011.0,WILLIAMS SONOMA INC,96990410,,,,,,,,no_match,,-0.088650435881917,0.1553385138429135,0.9274769797858844,0.101887456332152,2023-04-25 00:00:00,closest,1.0
TRU,2023-04-25,2023-03-26,Q2 2023,2023,Q2,0.9394312881955308,2023-03-27,2023-03-27,29,0.946190114745303,0.404461,0.382697,1.008485057024171,0.2404625043920952,0.2559660375523345,0.269278213776133,ST/MT Ratio (Expanding EWM),15478.0,TRANSUNION,89400J10,,,,,,,,no_match,,0.2242274690561747,0.4785007227529536,1.150091712380888,0.1207133564081792,2023-03-27 00:00:00,exact,0.0
SKX,2023-04-27,2023-03-28,Q2 2023,2023,Q2,1.2388262155423029,2023-03-29,2023-03-29,29,1.267436929989436,0.3226256,0.4089075999999999,1.1085284345791373,0.3395617152091582,0.2740995556511639,0.24924401125029,ST/MT Ratio (Expanding EWM),86949.0,SKECHERS U S A INC,83056610,,,,,,,,no_match,,-0.1814599042928702,-0.0028308151963043,1.075484142203634,0.0781668910444498,2023-03-29 00:00:00,exact,0.0
SJM,2023-06-06,2023-05-07,Q2 2023,2023,Q2,1.1580144659039848,2023-05-08,2023-05-08,29,1.0468117863550706,0.1957235,0.2048856666666666,1.067652865577007,0.2452043201300422,0.2117454724010097,0.1898569144312784,ST/MT Ratio (Expanding EWM),42585.0,SMUCKER J M CO,83269640,,,,,,,,no_match,,-0.170979278302763,0.0164682590999828,1.1837713414125,0.0648920145232111,2023-05-08 00:00:00,exact,0.0
RS,2023-04-27,2023-03-28,Q2 2023,2023,Q2,1.2971342721705603,2023-03-29,2023-03-29,29,1.0559974050091794,0.2990376666666666,0.315783,1.1369899216445365,0.3747771844800002,0.2889270544466198,0.2203838598546585,ST/MT Ratio (Expanding EWM),80864.0,RELIANCE STEEL & ALUMINUM CO,75950910,,,,,,,,no_match,,-0.1721376059187638,0.0043102009201332,1.077202213227215,0.0870842727357622,2023-03-29 00:00:00,exact,0.0
MLM,2023-05-04,2023-04-04,Q2 2023,2023,Q2,1.1826384575525273,2023-04-05,2023-04-05,29,1.1924041668996106,0.2683049999999999,0.319928,1.0395514987441097,0.3131178969916845,0.2647621468691984,0.2338064857076786,ST/MT Ratio (Expanding EWM),80204.0,MARTIN MARIETTA MATERIALS INC,57328410,,,,,,,,no_match,,-0.1982946942585965,0.0354566671853116,1.23687254266123,0.1094494298317471,2023-04-05 00:00:00,exact,0.0
TECH,2023-05-03,2023-04-03,Q2 2023,2023,Q2,1.3635695822762326,2023-04-04,2023-04-04,29,0.8576681291539707,0.322282,0.276411,1.086586826738216,0.5065395097780689,0.37148049968414,0.2063340331993293,ST/MT Ratio (Expanding EWM),75694.0,BIO TECHNE CORP,09073M10,,,,,,,,no_match,,-0.1306610702401459,0.2405036783868595,0.994711914916262,0.0415497288833863,2023-04-04 00:00:00,exact,0.0
WEC,2023-05-01,2023-04-01,Q2 2023,2023,Q2,0.9180552468877552,2023-03-31,2023-03-31,31,1.072165872458659,0.200829,0.215322,0.978655906904668,0.2024214482644521,0.2204893975070335,0.2400321232841282,ST/MT Ratio (Expanding EWM),23536.0,W E C ENERGY GROUP INC,92939U10,,,,,,,,no_match,,0.0092947336300802,0.6457539196264668,1.037643676716707,0.3127423742547895,2023-03-31 00:00:00,exact,0.0
SPR,2023-05-03,2023-04-03,Q2 2023,2023,Q2,1.093183019489436,2023-04-04,2023-04-04,29,1.1462024442753969,0.42558625,0.4878080000000001,1.066420174755028,0.7586810113387861,0.6940109732889219,0.4005429846387335,ST/MT Ratio (Expanding EWM),91594.0,SPIRIT AEROSYSTEMS HOLDINGS INC,84857410,,,,,,,,no_match,,-0.1613595204798502,0.0486986869299409,1.11416939664038,0.0908050657653622,2023-04-04 00:00:00,exact,0.0
ENTG,2023-05-11,2023-04-11,Q2 2023,2023,Q2,1.4580936116593832,2023-04-12,2023-04-12,29,1.1231047684561295,0.4433825,0.4979649999999999,0.9747640801768184,0.9498845898044168,0.6514565198069833,0.3829810079107293,ST/MT Ratio (Expanding EWM),88439.0,ENTEGRIS INC,29362U10,,,,,,,,no_match,,-0.0832267860808972,0.1086883609746378,1.019428862719419,0.0852344319247692,2023-04-13 00:00:00,closest,1.0
PSTG,2023-05-31,2023-05-01,Q2 2023,2023,Q2,1.477395281469482,2023-05-02,2023-05-02,29,1.2243558921605064,0.384757,0.4710795,1.0377864386826088,0.9256243054703084,0.6265244766110543,0.3565828543848724,ST/MT Ratio (Expanding EWM),15729.0,PURE STORAGE INC,74624M10,,,,,,,,no_match,,-0.1673551678382637,0.0552897931490556,1.355731599223959,0.1008352067173844,2023-05-02 00:00:00,exact,0.0
MDGL,2023-05-09,2023-04-09,Q2 2023,2023,Q2,0.8387972902375878,2023-04-10,2023-04-10,29,1.0566584822570353,0.6705676792210356,0.708561026176322,0.960217462043815,0.4270203645135284,0.5090864854756215,0.4438567900865668,ST/MT Ratio (Expanding EWM),91832.0,MADRIGAL PHARMACEUTICALS INC,55886810,,,,,,,,no_match,,0.1006830247759089,0.1910449223084187,1.050578052107894,0.025295380504136,2023-04-11 00:00:00,closest,1.0
NTRS,2023-04-25,2023-03-26,Q2 2023,2023,Q2,1.241166914504771,2023-03-27,2023-03-27,29,0.9776308799565696,0.3720903333333333,0.3637669999999999,1.0986301293828369,0.3873475118741549,0.3120833365339163,0.2823762996609637,ST/MT Ratio (Expanding EWM),58246.0,NORTHERN TRUST CORP,66585910,,,,,,,,no_match,,-0.1637543993087424,0.2969289834993167,1.433422005112272,0.2119687807770918,2023-03-27 00:00:00,exact,0.0
TRGP,2023-05-04,2023-04-04,Q2 2023,2023,Q2,0.9542229215414708,2023-04-05,2023-04-05,29,1.289215151108943,0.2412056666666666,0.3109659999999999,0.9287983139892506,0.2278875610405797,0.2388200449769595,0.2713786321562982,ST/MT Ratio (Expanding EWM),12476.0,TARGA RESOURCES CORP,87612G10,,,,,,,,no_match,,-0.0944133780020282,0.1032864144580886,1.113941007045788,0.0436328069087266,2023-04-05 00:00:00,exact,0.0
DINO,2023-05-04,2023-04-04,Q2 2023,2023,Q2,1.1292344841984308,2023-04-05,2023-04-05,29,1.0113515422595472,0.421881,0.42667,1.0843012123439593,0.4738810680966809,0.4196480666573496,0.4302270284399912,ST/MT Ratio (Expanding EWM),32803.0,H F SINCLAIR CORP,40394910,,,,,,,,no_match,,-0.0616048231103098,0.0415815087708265,1.184190276030979,0.0346415083962748,2023-04-05 00:00:00,exact,0.0
S,2023-06-01,2023-05-02,Q2 2023,2023,Q2,1.6539900796969846,2023-05-03,2023-05-03,29,1.1085404569287638,0.6477815,0.718092,1.0207878301953446,1.930149462599703,1.1669655618208494,0.5130497424705204,ST/MT Ratio (Expanding EWM),21415.0,SENTINELONE INC,81730H10,,,,,,,,no_match,,-0.0058397421578326,0.0955295240658705,1.189744851048938,0.0356134784749193,2023-05-03 00:00:00,exact,0.0
GNRC,2023-05-03,2023-04-03,Q2 2023,2023,Q2,1.3635469994339915,2023-04-04,2023-04-04,29,1.2319456237229724,0.5104313546332746,0.6288236735514512,0.9858311786850852,0.7740917261160839,0.5677044696203427,0.4110667436645969,ST/MT Ratio (Expanding EWM),93246.0,GENERAC HOLDINGS INC,36873610,,,,,,,,no_match,,-0.065509068317793,0.0286703575521928,1.251362121905011,0.0198896306993757,2023-04-04 00:00:00,exact,0.0
CZR,2023-05-02,2023-04-02,Q2 2023,2023,Q2,0.9422873394684336,2023-04-03,2023-04-03,29,1.0920594832876585,0.4710172219996248,0.5143788240764986,1.053241084792598,0.3309135349661945,0.3511811324482727,0.3747019382950654,ST/MT Ratio (Expanding EWM),14882.0,CAESARS ENTERTAINMENT INC DE,12769G10,,,,,,,,no_match,,-0.1319922066624694,0.0752541672707626,1.095268549153708,0.0893738984851781,2023-04-03 00:00:00,exact,0.0
AKAM,2023-05-09,2023-04-09,Q2 2023,2023,Q2,1.3811099713675128,2023-04-10,2023-04-10,29,1.3109698240768284,0.272259,0.3569233333333332,1.0785406460643117,0.415111057009956,0.3005633625242252,0.2467308622982249,ST/MT Ratio (Expanding EWM),87299.0,AKAMAI TECHNOLOGIES INC,00971T10,,,,,,,,no_match,,-0.1398692902616309,0.0941363921574153,1.176728743703252,0.101586639411511,2023-04-11 00:00:00,closest,1.0
CRL,2023-05-11,2023-04-11,Q2 2023,2023,Q2,1.053431531954058,2023-04-12,2023-04-12,29,1.1850804977393028,0.3628673333333332,0.430027,1.3145828579288097,0.3603048049085833,0.3420296374081736,0.3251926926130228,ST/MT Ratio (Expanding EWM),88281.0,CHARLES RIVER LABS INTL INC,15986410,,,,,,,,no_match,,-0.226742537742776,0.1659673858760701,1.063089863552675,0.1904620258692936,2023-04-13 00:00:00,closest,1.0
EIX,2023-05-02,2023-04-02,Q2 2023,2023,Q2,0.924436035345312,2023-04-03,2023-04-03,29,1.1274190385688647,0.2209899999999999,0.2491483333333333,1.1215287224973245,0.1800581131139243,0.1947761729632983,0.2206037398974694,ST/MT Ratio (Expanding EWM),15720.0,EDISON INTERNATIONAL,28102010,,,,,,,,no_match,,0.2672026910612463,1.422824793863067,1.166553410602682,0.5310632809607782,2023-04-03 00:00:00,exact,0.0
LII,2023-04-27,2023-03-28,Q2 2023,2023,Q2,1.2398504319728376,2023-03-29,2023-03-29,29,1.0358959211968322,0.3097845,0.3209045,1.0184332250117931,0.3456314827231652,0.2787686916180686,0.1988455961317385,ST/MT Ratio (Expanding EWM),87034.0,LENNOX INTERNATIONAL INC,52610710,,,,,,,,no_match,,-0.0566495827322073,0.2422879187623051,1.078738383650784,0.1436184385824675,2023-03-29 00:00:00,exact,0.0
HOLX,2023-05-01,2023-04-01,Q2 2023,2023,Q2,1.2981420042105745,2023-03-31,2023-03-31,31,1.1943324656005951,0.201675,0.240867,0.9618870012305286,0.2381368299711779,0.1834443606314038,0.1482087348854759,ST/MT Ratio (Expanding EWM),76095.0,HOLOGIC INC,43644010,,,,,,,,no_match,,0.6336248785228377,2.855091740448648,1.029424578339914,1.065988979919256,2023-03-31 00:00:00,exact,0.0
QRVO,2023-05-03,2023-04-03,Q2 2023,2023,Q2,1.0133559906409335,2023-04-04,2023-04-04,29,1.1404016734867433,0.3545292499999999,0.4043057499999999,1.1230930570245414,0.2427798211935242,0.239579993048612,0.2747263949949863,ST/MT Ratio (Expanding EWM),85035.0,QORVO INC,74736K10,,,,,,,,no_match,,-0.1561901668381698,0.0470785873886128,1.133069281308854,0.100884278008688,2023-04-04 00:00:00,exact,0.0
SWN,2023-04-27,2023-03-28,Q2 2023,2023,Q2,1.077991921460821,2023-03-29,2023-03-29,29,1.1350203134281385,0.4606149421530126,0.5228073160121962,0.9551790398028008,0.4268935817180839,0.3960081455337689,0.4361226394948503,ST/MT Ratio (Expanding EWM),63765.0,SOUTHWESTERN ENERGY CO,84546710,,,,,,,,no_match,,0.3362457017216218,0.6194757736901086,1.03305043786808,0.146553174374513,2023-03-29 00:00:00,exact,0.0
TXT,2023-04-27,2023-03-28,Q2 2023,2023,Q2,1.1790250462653402,2023-03-29,2023-03-29,29,1.158938296409877,0.245869,0.284947,0.9396291455519632,0.1969053766690973,0.1670069497614248,0.1676722689293842,ST/MT Ratio (Expanding EWM),23579.0,TEXTRON INC,88320310,,,,,,,,no_match,,0.2861391535828553,1.200308964794579,1.022584781568171,0.4163025040160868,2023-03-29 00:00:00,exact,0.0
AVY,2023-04-26,2023-03-27,Q2 2023,2023,Q2,1.32670799733118,2023-03-28,2023-03-28,29,1.1064091517554944,0.27883175,0.308502,1.2121629860320986,0.2399310972630437,0.1808469518128267,0.1597917069895595,ST/MT Ratio (Expanding EWM),44601.0,AVERY DENNISON CORP,05361110,,,,,,,,no_match,,-0.1341507734605843,0.2622128820558196,1.06631333998551,0.1763497278308863,2023-03-28 00:00:00,exact,0.0
UHS,2023-04-25,2023-03-26,Q2 2023,2023,Q2,0.7377738281670209,2023-03-27,2023-03-27,29,1.1021621385652054,0.320701,0.3534644999999999,1.0824764707984498,0.1752204063890733,0.2374988102036686,0.2871606147551279,ST/MT Ratio (Expanding EWM),79637.0,UNIVERSAL HEALTH SERVICES INC,91390310,,,,,,,,no_match,,-0.154767513355106,0.1736028043726496,0.9150525943527198,0.165758331734152,2023-03-27 00:00:00,exact,0.0
AEE,2023-05-04,2023-04-04,Q2 2023,2023,Q2,0.9301018413881356,2023-04-05,2023-04-05,29,1.064093398425354,0.2203035,0.2344235,1.3769146519771025,0.1936398237822572,0.208192065820726,0.2248876541312724,ST/MT Ratio (Expanding EWM),24985.0,AMEREN CORP,02360810,,,,,,,,no_match,,-0.2482850495173159,0.2117333604703334,1.020734623729022,0.2272729370606777,2023-04-05 00:00:00,exact,0.0
RRC,2023-04-24,2023-03-25,Q2 2023,2023,Q2,0.495993959424087,2023-03-24,2023-03-24,31,1.0379431617886714,0.5350375883458327,0.5553386061234592,1.088773174839106,0.2080765853292232,0.4195143537046842,0.5834330432286923,ST/MT Ratio (Expanding EWM),50017.0,RANGE RESOURCES CORP,75281A10,,,,,,,,no_match,,0.2332113556235067,1.086438937809934,0.9464769576264932,0.4282604897379563,2023-03-24 00:00:00,exact,0.0
CSL,2023-04-27,2023-03-28,Q2 2023,2023,Q2,0.7725854178161543,2023-03-29,2023-03-29,29,1.163032808615217,0.279134,0.324642,1.1480648186382527,0.1834632102671869,0.2374665713802588,0.2515480250555768,ST/MT Ratio (Expanding EWM),27334.0,CARLISLE COMPANIES,14233910,,,,,,,,no_match,,-0.3801563371514949,0.1151462730484126,1.306930672149056,0.2235942514301659,2023-03-29 00:00:00,exact,0.0
CPB,2023-06-07,2023-05-08,Q2 2023,2023,Q2,1.357073388997392,2023-05-09,2023-05-09,29,1.1463260521031065,0.1840870212801563,0.2110237483475022,1.4655828292228943,0.4050403566379381,0.2984660667004771,0.1964894319921029,ST/MT Ratio (Expanding EWM),25320.0,CAMPBELL SOUP CO,13442910,,,,,,,,no_match,,-0.1593206256109481,0.6751661779081134,1.07003051626619,0.3615055217489294,2023-05-09 00:00:00,exact,0.0
TSLA,2023-07-19,2023-06-19,Q3 2023,2023,Q3,1.2071525636385865,2023-06-20,2023-06-20,29,1.0020897634495551,0.6309870999717686,0.6323057137504304,1.0602680001454452,0.5755002767778161,0.4767419579867762,0.3644474186856662,ST/MT Ratio (Expanding EWM),93436.0,TESLA INC,88160R10,,,,,,,,no_match,,,,,,,no_match,
NVDA,2023-08-23,2023-07-24,Q3 2023,2023,Q3,1.021769456798198,2023-07-25,2023-07-25,29,1.2723440944895528,0.4530579542170951,0.5764456125096391,0.9626399094152724,0.4791235497204357,0.468915513702876,0.500023217558096,ST/MT Ratio (Expanding EWM),86580.0,NVIDIA CORP,67066G10,,,,,,,,no_match,,,,,,,no_match,
MSFT,2023-07-25,2023-06-25,Q3 2023,2023,Q3,1.2307841081423652,2023-06-26,2023-06-26,29,1.2359295812547686,0.2163320413699377,0.2673711693023364,1.139033440324159,0.281884937437603,0.2290287431993697,0.2039926944746231,ST/MT Ratio (Expanding EWM),10107.0,MICROSOFT CORP,59491810,,,,,,,,no_match,,,,,,,no_match,
META,2023-07-26,2023-06-26,Q3 2023,2023,Q3,1.2961800216378814,2023-06-27,2023-06-27,29,1.421000400962048,0.3125714648367024,0.4441641768622488,1.0016567694265737,0.4097275446623177,0.316103888211899,0.2772779686730416,ST/MT Ratio (Expanding EWM),13407.0,META PLATFORMS INC,30303M10,,,,,,,,no_match,,,,,,,no_match,
AAPL,2023-08-03,2023-07-04,Q3 2023,2023,Q3,1.470535275862794,2023-07-05,2023-07-05,29,1.2147256314328772,0.1768515450441246,0.2148261047236042,1.1859847099974352,0.2567065179116162,0.174566718748723,0.1113974799154255,ST/MT Ratio (Expanding EWM),14593.0,APPLE INC,03783310,,,,,,,,no_match,,,,,,,no_match,
AMZN,2023-08-03,2023-07-04,Q3 2023,2023,Q3,1.405969973843773,2023-07-05,2023-07-05,29,1.1726316768703704,0.3104900159653316,0.3640904280729349,0.9765155559787396,0.4761343316045447,0.338651849230353,0.2590732228041025,ST/MT Ratio (Expanding EWM),84788.0,AMAZON COM INC,02313510,,,,,,,,no_match,,,,,,,no_match,
AMD,2023-08-01,2023-07-02,Q3 2023,2023,Q3,1.08119041238541,2023-07-03,2023-07-03,29,1.1778573454042416,0.406088538152516,0.4783143675474116,0.9540266779049712,0.4702061649358293,0.4348967208268359,0.4921476922276133,ST/MT Ratio (Expanding EWM),61241.0,ADVANCED MICRO DEVICES INC,00790310,,,,,,,,no_match,,,,,,,no_match,
GOOGL,2023-07-25,2023-06-25,Q3 2023,2023,Q3,1.2208662124734246,2023-06-26,2023-06-26,29,1.2137466316921457,0.2503898317290739,0.3039098148711266,1.1074472364097232,0.3411054896541005,0.2793962894288268,0.2184399457232509,ST/MT Ratio (Expanding EWM),90319.0,ALPHABET INC,02079K30,,,,,,,,no_match,,,,,,,no_match,
