ticker,season,year,quarter,earnings_date,analysis_date,revr,vol_st,vol_mt,normative_realized_vol,methodology
X,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.0871875445628145,0.33479031517915714,0.307941639741453,0.29047701887504696,ST/MT Ratio (Expanding EWM)
DHI,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.3451489101571235,0.5143326526786595,0.38236112656001897,0.276826052838304,ST/MT Ratio (Expanding EWM)
HES,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.1286103110905652,0.2998992940032312,0.26572439668165126,0.2582167882487646,ST/MT Ratio (Expanding EWM)
CTXS,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.194214261013499,0.16912573486125573,0.14162093050012908,0.10907571970898397,ST/MT Ratio (Expanding EWM)
HBAN,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.2804264704138713,0.28774710596828085,0.22472755180957213,0.14555020084706263,ST/MT Ratio (Expanding EWM)
MCO,Q4 2018,2018,Q4,2018-10-26,2018-09-26,1.4780954793123968,0.3754397690074335,0.2540023795905839,0.1480152390254628,ST/MT Ratio (Expanding EWM)
MCK,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.1423703656905568,0.28208308726017894,0.24692787534773034,0.2298589851109281,ST/MT Ratio (Expanding EWM)
VMC,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.567413091022288,0.8101780382791655,0.516888651064383,0.1892517861033807,ST/MT Ratio (Expanding EWM)
TIF,Q4 2018,2018,Q4,2018-11-28,2018-10-29,1.501029434156966,0.722732206779443,0.4814910289786265,0.2921056490491041,ST/MT Ratio (Expanding EWM)
ROK,Q4 2018,2018,Q4,2018-11-07,2018-10-08,1.241121855494194,0.2940417209866076,0.2369160769226202,0.16626098231462821,ST/MT Ratio (Expanding EWM)
PHM,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.4080408215087856,0.5546254109370263,0.39389867286853064,0.2522338366112917,ST/MT Ratio (Expanding EWM)
FAST,Q4 2018,2018,Q4,2018-10-10,2018-09-10,1.1331866309713718,0.24836350769078724,0.21917264191326463,0.24231631256832956,ST/MT Ratio (Expanding EWM)
SNAP,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.3863201212143739,0.7031926601265248,0.5072368563117656,0.3322428387701106,ST/MT Ratio (Expanding EWM)
LEA,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.2489456036947488,0.42346794649629993,0.33906036039004184,0.26938079167118006,ST/MT Ratio (Expanding EWM)
FITB,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.265686615908057,0.2841814701757086,0.22452751463427997,0.17575414578225057,ST/MT Ratio (Expanding EWM)
GIS,Q4 2018,2018,Q4,2018-12-19,2018-11-19,1.0871636270729237,0.37422895308497467,0.34422504926194747,0.3346842890024423,ST/MT Ratio (Expanding EWM)
CZR,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.3483855971161647,0.783130470865947,0.580791186542524,0.3777766757306269,ST/MT Ratio (Expanding EWM)
ETFC,Q4 2018,2018,Q4,2018-10-18,2018-09-18,0.8388264292896312,0.163218151176733,0.19457917094357166,0.2076819464067269,ST/MT Ratio (Expanding EWM)
FIS,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.311506351921689,0.18950295848045895,0.14449259677834508,0.09940006312959165,ST/MT Ratio (Expanding EWM)
PAYX,Q4 2018,2018,Q4,2018-10-02,2018-09-02,1.3337772690544831,0.1687790078202262,0.12654212343855126,0.10387602787952542,ST/MT Ratio (Expanding EWM)
IFF,Q4 2018,2018,Q4,2018-11-05,2018-10-06,1.3379122963387415,0.3115037953453993,0.2328282625085693,0.19737187947159424,ST/MT Ratio (Expanding EWM)
PEG,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.2601824800623502,0.3734439809452931,0.29634119411564597,0.18241625822285318,ST/MT Ratio (Expanding EWM)
WM,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.4456546114204945,0.3045768068006232,0.21068435322967444,0.1432548469026962,ST/MT Ratio (Expanding EWM)
AKAM,Q4 2018,2018,Q4,2018-10-29,2018-09-29,1.620828456237941,0.7820332946919293,0.4824898598504895,0.1857443556287953,ST/MT Ratio (Expanding EWM)
AAP,Q4 2018,2018,Q4,2018-11-13,2018-10-14,1.4373642312465347,0.5593586561671393,0.389155820081903,0.19187231091377976,ST/MT Ratio (Expanding EWM)
A,Q4 2018,2018,Q4,2018-11-19,2018-10-20,1.6017228051611936,0.5032011798818542,0.31416246198181164,0.13386858029135187,ST/MT Ratio (Expanding EWM)
NUE,Q4 2018,2018,Q4,2018-10-18,2018-09-18,1.035833810153924,0.19549470770189772,0.18873173069418095,0.19191993660667916,ST/MT Ratio (Expanding EWM)
BURL,Q4 2018,2018,Q4,2018-11-28,2018-10-29,1.3956685719986124,0.5869827372705108,0.42057458987554985,0.2704258061545176,ST/MT Ratio (Expanding EWM)
DPZ,Q4 2018,2018,Q4,2018-10-16,2018-09-16,1.3673170740699623,0.4060591163885643,0.29697509384556053,0.22521578541732695,ST/MT Ratio (Expanding EWM)
CAH,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.2320900505242751,0.3157109152761875,0.25624013045300315,0.1693225988235706,ST/MT Ratio (Expanding EWM)
YUM,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.5304689672153997,0.27730248281984693,0.181187916096321,0.09481044762206786,ST/MT Ratio (Expanding EWM)
SRPT,Q4 2018,2018,Q4,2018-10-24,2018-09-24,0.9954030453199363,0.4625971258550088,0.46473348462212477,0.3925400082251599,ST/MT Ratio (Expanding EWM)
ALL,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.5471588984906015,0.3840854794880136,0.24825212191373813,0.12517987861166102,ST/MT Ratio (Expanding EWM)
TDG,Q4 2018,2018,Q4,2018-11-06,2018-10-07,1.0462412259510323,0.22318496403491,0.213320750988411,0.15196043018350136,ST/MT Ratio (Expanding EWM)
FANG,Q4 2018,2018,Q4,2018-11-06,2018-10-07,1.1937297383892584,0.41209438067041726,0.34521581176864263,0.34263305095438645,ST/MT Ratio (Expanding EWM)
APD,Q4 2018,2018,Q4,2018-11-06,2018-10-07,0.8223158750006264,0.09838699288975572,0.11964622826925331,0.11362538458196643,ST/MT Ratio (Expanding EWM)
KLAC,Q4 2018,2018,Q4,2018-10-29,2018-09-29,1.2006163434992343,0.3801772121512201,0.3166517049427976,0.33105184979716,ST/MT Ratio (Expanding EWM)
APH,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.3251514368695527,0.2178880347559172,0.1644250073566241,0.11660816894322772,ST/MT Ratio (Expanding EWM)
HUM,Q4 2018,2018,Q4,2018-11-07,2018-10-08,1.4443589493972981,0.3309910205205503,0.22916119338524968,0.136586120462003,ST/MT Ratio (Expanding EWM)
WCG,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.116763788460382,0.3326986409785093,0.2979131705525497,0.2467422714066165,ST/MT Ratio (Expanding EWM)
SRE,Q4 2018,2018,Q4,2018-11-07,2018-10-08,1.0645099642203764,0.23931792426364573,0.22481510958792847,0.1553063575045469,ST/MT Ratio (Expanding EWM)
TROW,Q4 2018,2018,Q4,2018-10-25,2018-09-25,0.9154883549020785,0.13677811262964093,0.14940453572920745,0.1637997905023185,ST/MT Ratio (Expanding EWM)
AA,Q4 2018,2018,Q4,2018-10-17,2018-09-17,1.1344843373382938,0.49656621863613576,0.43770213681501347,0.41671412327486634,ST/MT Ratio (Expanding EWM)
DXC,Q4 2018,2018,Q4,2018-11-06,2018-10-07,1.4461413010780138,0.7851517921920071,0.5429288214137321,0.13188165974062982,ST/MT Ratio (Expanding EWM)
MAS,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.4427320375397876,0.4672973968078674,0.32389756701093586,0.15176969763304043,ST/MT Ratio (Expanding EWM)
EFX,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.663165859592122,0.8246945274582724,0.4958582589354751,0.1645685687396804,ST/MT Ratio (Expanding EWM)
SIRI,Q4 2018,2018,Q4,2018-10-24,2018-09-24,0.8022086374691114,0.20453220521774013,0.2549613600060689,0.3301630345203416,ST/MT Ratio (Expanding EWM)
MMC,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.1409000891397647,0.20886694195170316,0.18307207084994465,0.18004013653090717,ST/MT Ratio (Expanding EWM)
CF,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.192081335965229,0.4041961390052411,0.33906758440938367,0.27067892546705324,ST/MT Ratio (Expanding EWM)
IQV,Q4 2018,2018,Q4,2018-10-22,2018-09-22,1.3396965755023134,0.2757010732368518,0.20579366871448398,0.179893628920689,ST/MT Ratio (Expanding EWM)
CLX,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.2407228334759692,0.33734815854736505,0.2718964699007443,0.1799297405934907,ST/MT Ratio (Expanding EWM)
XEL,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.3844075355833596,0.36469507738949647,0.2634304336084257,0.15431833562583655,ST/MT Ratio (Expanding EWM)
CMA,Q4 2018,2018,Q4,2018-10-16,2018-09-16,1.1458793987493934,0.21060662399542812,0.18379475556091074,0.17240356188075537,ST/MT Ratio (Expanding EWM)
FFIV,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.2925999423059604,0.2894495955032035,0.2239282132311053,0.11762373005362416,ST/MT Ratio (Expanding EWM)
ROP,Q4 2018,2018,Q4,2018-10-26,2018-09-26,1.5746494470796848,0.471447511528473,0.29939839143423996,0.15596873968393923,ST/MT Ratio (Expanding EWM)
GPN,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.0590366880052013,0.20431133547718855,0.19292186738311098,0.15704321362139703,ST/MT Ratio (Expanding EWM)
DXCM,Q4 2018,2018,Q4,2018-11-06,2018-10-07,0.8972254713634533,0.43228797689441584,0.48180528829336156,0.5635454612456384,ST/MT Ratio (Expanding EWM)
MNST,Q4 2018,2018,Q4,2018-11-07,2018-10-08,1.5512134950937988,0.39506684480997645,0.25468244446009514,0.16347314972203292,ST/MT Ratio (Expanding EWM)
W,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.3497161791845964,0.7969750887800662,0.5904760579083689,0.4355599410983349,ST/MT Ratio (Expanding EWM)
WEC,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.23186670332606,0.32356099766039553,0.26265909841281987,0.1488963869178897,ST/MT Ratio (Expanding EWM)
ADM,Q4 2018,2018,Q4,2018-11-06,2018-10-07,1.1901355699861003,0.2063898638138663,0.1734171039155453,0.11136412256119911,ST/MT Ratio (Expanding EWM)
TTD,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.026868063725868,0.6951472741885112,0.6769587045742297,0.7742688261933577,ST/MT Ratio (Expanding EWM)
RL,Q4 2018,2018,Q4,2018-11-06,2018-10-07,1.3813154196666826,0.5811189495814452,0.4206996760534764,0.27490583673772734,ST/MT Ratio (Expanding EWM)
TPR,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.0816028179224277,0.29814008292883304,0.27564654787189685,0.2651625211974161,ST/MT Ratio (Expanding EWM)
SYY,Q4 2018,2018,Q4,2018-11-05,2018-10-06,1.459732934874679,0.5025294497857936,0.34426122599538167,0.18727276860179365,ST/MT Ratio (Expanding EWM)
MTB,Q4 2018,2018,Q4,2018-10-17,2018-09-17,1.3183430213228176,0.2629734607699562,0.1994727142455612,0.1586444189633772,ST/MT Ratio (Expanding EWM)
PPL,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.0999470532595903,0.290415785578012,0.2640270590456077,0.19767197219530697,ST/MT Ratio (Expanding EWM)
MXIM,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.3126250524269016,0.38564646949347237,0.2937978890319469,0.21783892291651202,ST/MT Ratio (Expanding EWM)
HAS,Q4 2018,2018,Q4,2018-10-22,2018-09-22,0.8325772929753003,0.18027110566240817,0.2165217658269191,0.2678651736743538,ST/MT Ratio (Expanding EWM)
AFL,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.3806270615614462,0.23433592260860112,0.16973151485497792,0.11926291957283154,ST/MT Ratio (Expanding EWM)
VMW,Q4 2018,2018,Q4,2018-11-29,2018-10-30,1.1510684309357215,0.3215821296781075,0.2793770735391365,0.2784046866785935,ST/MT Ratio (Expanding EWM)
JWN,Q4 2018,2018,Q4,2018-11-15,2018-10-16,1.4223991205676696,0.7655469823742391,0.5382082787485939,0.35459402260197015,ST/MT Ratio (Expanding EWM)
PKG,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.2035480341629956,0.37696372120033556,0.31321036676570535,0.15985642213528733,ST/MT Ratio (Expanding EWM)
SYF,Q4 2018,2018,Q4,2018-10-19,2018-09-19,1.4057396005904363,0.4168926721323163,0.29656464963867685,0.24251484519427163,ST/MT Ratio (Expanding EWM)
NTRS,Q4 2018,2018,Q4,2018-10-17,2018-09-17,1.2829172559287068,0.2575330472124955,0.20074018493582949,0.1569593181053122,ST/MT Ratio (Expanding EWM)
ED,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.1832946129159794,0.3182940650765357,0.26898970180567905,0.1731955991140016,ST/MT Ratio (Expanding EWM)
OKE,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.3210788232458373,0.2716646705791942,0.20563850225963434,0.17014243749690422,ST/MT Ratio (Expanding EWM)
WAT,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.2832640109229554,0.23793808361653818,0.1854163146408253,0.11089149129585142,ST/MT Ratio (Expanding EWM)
IPG,Q4 2018,2018,Q4,2018-10-19,2018-09-19,1.446922256430914,0.47503643781354665,0.3283081974185032,0.18362029095791246,ST/MT Ratio (Expanding EWM)
CNP,Q4 2018,2018,Q4,2018-11-08,2018-10-09,0.9629749753363767,0.19975328465768566,0.20743351569225343,0.17518973618989658,ST/MT Ratio (Expanding EWM)
NWL,Q4 2018,2018,Q4,2018-11-02,2018-10-03,1.3948390921554612,0.7909048417728993,0.5670222796456793,0.3378632262132746,ST/MT Ratio (Expanding EWM)
WHR,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.2636633347171207,0.4361588864912998,0.3451543417526923,0.2994507236804119,ST/MT Ratio (Expanding EWM)
KSU,Q4 2018,2018,Q4,2018-10-19,2018-09-19,1.1758681343222095,0.27500252408728093,0.23387190796338495,0.20364362426627586,ST/MT Ratio (Expanding EWM)
VEEV,Q4 2018,2018,Q4,2018-11-28,2018-10-29,1.2188433806137686,0.49838036507354083,0.4088961494155001,0.33215137911310094,ST/MT Ratio (Expanding EWM)
CE,Q4 2018,2018,Q4,2018-10-18,2018-09-18,1.2074051845782867,0.27451842955874706,0.2273623080843642,0.14038661843039807,ST/MT Ratio (Expanding EWM)
CTAS,Q4 2018,2018,Q4,2018-12-20,2018-11-20,1.1183284752623406,0.19269648286102603,0.17230758862312145,0.17423049188997677,ST/MT Ratio (Expanding EWM)
TSCO,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.3487562798248376,0.35877814846125006,0.2660066565234784,0.22847914399540775,ST/MT Ratio (Expanding EWM)
TSS,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.0221070213437513,0.1546803857549816,0.15133482358004471,0.15022560443502886,ST/MT Ratio (Expanding EWM)
DTE,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.4894164946335204,0.466645559444259,0.313307634987002,0.15875198949044048,ST/MT Ratio (Expanding EWM)
K,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.444104529744198,0.5365857397399686,0.3715698750941644,0.17553082167685138,ST/MT Ratio (Expanding EWM)
FE,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.3471370147741504,0.3557236861059589,0.26405902458674296,0.17085848503526863,ST/MT Ratio (Expanding EWM)
EQT,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.5047966120110319,0.8118858112804772,0.5395319239823788,0.249410270482406,ST/MT Ratio (Expanding EWM)
XPO,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.3398020605146017,0.44924595586400273,0.3353077063424226,0.22856652794063034,ST/MT Ratio (Expanding EWM)
SWKS,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.3222437288931421,0.4284879174902704,0.324061221185719,0.21065425657496956,ST/MT Ratio (Expanding EWM)
IPGP,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.1209846209839127,0.6451372292248255,0.5755094379961917,0.5112442960328419,ST/MT Ratio (Expanding EWM)
LNG,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.2082201069959344,0.33501944104933495,0.27728345117704806,0.20882691555832708,ST/MT Ratio (Expanding EWM)
MSCI,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.2395788573728346,0.2717208486663509,0.21920416522933964,0.17207016621962917,ST/MT Ratio (Expanding EWM)
PCAR,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.2723038516435132,0.2839163763850966,0.22315139266327327,0.15833406315624013,ST/MT Ratio (Expanding EWM)
NOV,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.230388969026776,0.3431446641990233,0.2788912066323603,0.2741867159057263,ST/MT Ratio (Expanding EWM)
DFS,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.533907227217714,0.34393649254081127,0.2242224864959156,0.1358936377793431,ST/MT Ratio (Expanding EWM)
TSN,Q4 2018,2018,Q4,2018-11-13,2018-10-14,1.2523745264410628,0.36940350287255747,0.2949624853216317,0.2173271650640476,ST/MT Ratio (Expanding EWM)
DOV,Q4 2018,2018,Q4,2018-10-18,2018-09-18,1.1924161408640994,0.18914651857536807,0.15862458758592504,0.16021727722063167,ST/MT Ratio (Expanding EWM)
HPE,Q4 2018,2018,Q4,2018-12-04,2018-11-04,1.5440032504993277,0.502189610774599,0.32525165384994614,0.2406295884125816,ST/MT Ratio (Expanding EWM)
NTNX,Q4 2018,2018,Q4,2018-11-27,2018-10-28,0.8342332840032579,0.39874266694709437,0.47797501561390254,0.5231655453181301,ST/MT Ratio (Expanding EWM)
SFIX,Q4 2018,2018,Q4,2018-10-01,2018-09-01,1.5109279297654281,1.8443507512270216,1.2206742061571114,0.660761695243033,ST/MT Ratio (Expanding EWM)
ZION,Q4 2018,2018,Q4,2018-10-22,2018-09-22,1.3582499894693025,0.34057302187700733,0.25074399007363624,0.15797337450328336,ST/MT Ratio (Expanding EWM)
SNA,Q4 2018,2018,Q4,2018-10-18,2018-09-18,1.361885422786085,0.3826988459355941,0.28100663942248955,0.20940942157466616,ST/MT Ratio (Expanding EWM)
DRI,Q4 2018,2018,Q4,2018-12-18,2018-11-18,1.2520911146772087,0.361049968468498,0.28835758375426,0.2187867179921685,ST/MT Ratio (Expanding EWM)
NRG,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.5386106619388595,0.4432417845898713,0.2880792363880581,0.18851040521141438,ST/MT Ratio (Expanding EWM)
EXAS,Q4 2018,2018,Q4,2018-10-30,2018-09-30,0.9456288446251724,0.5747745160087134,0.607822529183257,0.7291646236154373,ST/MT Ratio (Expanding EWM)
AMP,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.2426092955788164,0.27999845357791137,0.22533104699453102,0.1760718132794916,ST/MT Ratio (Expanding EWM)
CPB,Q4 2018,2018,Q4,2018-11-20,2018-10-21,1.3715460895976497,0.5655634235175491,0.4123546615071901,0.334433822908521,ST/MT Ratio (Expanding EWM)
VIAB,Q4 2018,2018,Q4,2018-11-16,2018-10-17,1.1136700800460324,0.35917638879637853,0.322515972397797,0.2586091554624019,ST/MT Ratio (Expanding EWM)
EIX,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.2877606083198918,0.3024549448578319,0.23486892121388706,0.14935426701703403,ST/MT Ratio (Expanding EWM)
UAA,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.5491504410051073,1.2723309440149193,0.8213088350473023,0.37133983698418216,ST/MT Ratio (Expanding EWM)
TAP,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.4161185877082236,0.5740264471455205,0.40535196143036056,0.23819250368217565,ST/MT Ratio (Expanding EWM)
ALB,Q4 2018,2018,Q4,2018-11-07,2018-10-08,1.1786086724215028,0.3183189234212718,0.2700802487455584,0.21358428901066281,ST/MT Ratio (Expanding EWM)
ON,Q4 2018,2018,Q4,2018-10-28,2018-09-28,1.462415472114211,0.6251631836243798,0.427486713280312,0.2560617344572231,ST/MT Ratio (Expanding EWM)
LH,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.4898725359355875,0.3126286046133616,0.2098358061329333,0.13564624589553834,ST/MT Ratio (Expanding EWM)
CMS,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.4070153372104588,0.3753054753309651,0.26673872374059815,0.1544082928451156,ST/MT Ratio (Expanding EWM)
APA,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.3006221634304507,0.4048350958772622,0.3112626458782549,0.2747754488499483,ST/MT Ratio (Expanding EWM)
TXT,Q4 2018,2018,Q4,2018-10-18,2018-09-18,1.4534764676578902,0.4525410977203158,0.311350825273101,0.10987382939466321,ST/MT Ratio (Expanding EWM)
ZBH,Q4 2018,2018,Q4,2018-10-26,2018-09-26,1.2208502870379834,0.2474263517535703,0.2026672347793553,0.185556753494397,ST/MT Ratio (Expanding EWM)
HSIC,Q4 2018,2018,Q4,2018-11-06,2018-10-07,1.0448930919469783,0.22333175634950728,0.21373646554918552,0.20747027799203788,ST/MT Ratio (Expanding EWM)
TOL,Q4 2018,2018,Q4,2018-12-04,2018-11-04,0.9222090598811723,0.366148381263472,0.39703403186111685,0.4300561187777505,ST/MT Ratio (Expanding EWM)
TDOC,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.4152030714074244,0.8664949097206691,0.6122760240047649,0.43916460581266153,ST/MT Ratio (Expanding EWM)
BEN,Q4 2018,2018,Q4,2018-10-25,2018-09-25,0.9950474988005023,0.24204030482803307,0.24324497586276522,0.25042319097599414,ST/MT Ratio (Expanding EWM)
HIG,Q4 2018,2018,Q4,2018-10-25,2018-09-25,0.9208376938901551,0.13100295269612003,0.14226497629857787,0.1347298730369437,ST/MT Ratio (Expanding EWM)
JNPR,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.5523486702864324,0.4075120551608513,0.2625132246131657,0.17464623109105953,ST/MT Ratio (Expanding EWM)
KKR,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.5157514167202293,0.4711088971842238,0.3108088120436037,0.1916017502944144,ST/MT Ratio (Expanding EWM)
PFPT,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.5805084699485603,0.887970878135337,0.5618260800362792,0.2844804895351763,ST/MT Ratio (Expanding EWM)
PTC,Q4 2018,2018,Q4,2018-10-24,2018-09-24,1.0579650012828623,0.30338423870006626,0.2867620746737274,0.22947271162724558,ST/MT Ratio (Expanding EWM)
CERN,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.6977702064595508,0.6043958809383788,0.3559939258203601,0.1641156170149768,ST/MT Ratio (Expanding EWM)
RH,Q4 2018,2018,Q4,2018-12-03,2018-11-03,1.1965944344108992,0.8159565603020846,0.681899010088403,0.6527945520781192,ST/MT Ratio (Expanding EWM)
STLD,Q4 2018,2018,Q4,2018-10-17,2018-09-17,1.263858810239339,0.2995904864573254,0.23704426794365696,0.21955374603795805,ST/MT Ratio (Expanding EWM)
DGX,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.363467326557546,0.310965128400491,0.22806936575855416,0.1624774751042152,ST/MT Ratio (Expanding EWM)
NBL,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.163981806829109,0.3797126034865834,0.3262186756346195,0.2743812237627933,ST/MT Ratio (Expanding EWM)
ETR,Q4 2018,2018,Q4,2018-10-31,2018-10-01,1.224055781816594,0.3439798230160492,0.2810164603001641,0.16835558702011275,ST/MT Ratio (Expanding EWM)
HSY,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.4490481775654915,0.4519828292628603,0.31191704752165317,0.20487750483643583,ST/MT Ratio (Expanding EWM)
AOS,Q4 2018,2018,Q4,2018-10-30,2018-09-30,1.414180401371709,0.4505804083829857,0.3186159332613699,0.1988136111575417,ST/MT Ratio (Expanding EWM)
EMN,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.1830353394279154,0.25399232594675164,0.21469546807416218,0.12812920987622473,ST/MT Ratio (Expanding EWM)
CPRT,Q4 2018,2018,Q4,2018-11-20,2018-10-21,1.1078854933687765,0.3801923105391239,0.3431693192254582,0.36108273955736214,ST/MT Ratio (Expanding EWM)
CSGP,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.2053155334623467,0.2595449411913721,0.21533360683223962,0.16647136026071427,ST/MT Ratio (Expanding EWM)
FL,Q4 2018,2018,Q4,2018-11-20,2018-10-21,1.4637906328465236,0.7890241919827027,0.5390280373965413,0.3692121308203475,ST/MT Ratio (Expanding EWM)
MOS,Q4 2018,2018,Q4,2018-11-05,2018-10-06,1.4034950365829764,0.5074516481956416,0.36156283775047066,0.23000646096013386,ST/MT Ratio (Expanding EWM)
BMRN,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.2784417603677476,0.4119375187673525,0.3222184471264905,0.2565870512954157,ST/MT Ratio (Expanding EWM)
OKTA,Q4 2018,2018,Q4,2018-12-05,2018-11-05,1.1253413570754196,0.847263668717427,0.7528948113302513,0.5783168364116988,ST/MT Ratio (Expanding EWM)
IDTI,Q4 2018,2018,Q4,2018-10-29,2018-09-29,0.7093067766961898,0.21062997656694393,0.29695187398041867,0.3990749751018565,ST/MT Ratio (Expanding EWM)
CDNS,Q4 2018,2018,Q4,2018-10-22,2018-09-22,1.6415122495367582,0.7888253399042608,0.48054794603382994,0.11609225998333485,ST/MT Ratio (Expanding EWM)
CLR,Q4 2018,2018,Q4,2018-10-29,2018-09-29,1.0683995744587351,0.35646867545023964,0.33364733941496677,0.3140843695405435,ST/MT Ratio (Expanding EWM)
HRL,Q4 2018,2018,Q4,2018-11-20,2018-10-21,0.9082741561968747,0.19632704880598,0.216153952489456,0.2007012042627324,ST/MT Ratio (Expanding EWM)
ACHC,Q4 2018,2018,Q4,2018-11-05,2018-10-06,1.2666447813497925,0.7330190504855528,0.5787092492533032,0.27218679459755196,ST/MT Ratio (Expanding EWM)
WRK,Q4 2018,2018,Q4,2018-11-05,2018-10-06,1.0523740702777045,0.32142264837053425,0.30542623335988883,0.1623855703901992,ST/MT Ratio (Expanding EWM)
PVH,Q4 2018,2018,Q4,2018-11-29,2018-10-30,1.0342749294636482,0.314955108167725,0.3045177826470701,0.28435314842659953,ST/MT Ratio (Expanding EWM)
SNPS,Q4 2018,2018,Q4,2018-12-05,2018-11-05,1.0755297587275483,0.2356654070304596,0.2191156545117577,0.19852608556863408,ST/MT Ratio (Expanding EWM)
VST,Q4 2018,2018,Q4,2018-11-02,2018-10-03,1.399392528944916,0.39023743302281777,0.2788620240219809,0.18370563787382263,ST/MT Ratio (Expanding EWM)
IDXX,Q4 2018,2018,Q4,2018-11-01,2018-10-02,1.1745822190515747,0.2789153765932095,0.23745921917532672,0.18207451079259931,ST/MT Ratio (Expanding EWM)
VRSN,Q4 2018,2018,Q4,2018-10-25,2018-09-25,1.3500443494351464,0.28123727183282865,0.20831706154727236,0.15342367275992927,ST/MT Ratio (Expanding EWM)
LGND,Q4 2018,2018,Q4,2018-11-08,2018-10-09,1.2247301541801312,0.5595948398516778,0.4569127639600629,0.3415114967425199,ST/MT Ratio (Expanding EWM)
TER,Q4 2018,2018,Q4,2018-10-23,2018-09-23,1.4112858241668316,0.4352835331356413,0.3084304580134331,0.2575891611484294,ST/MT Ratio (Expanding EWM)
